locus_tag	ftype	length_bp	gene	EC_number	COG	product
CCHHBCMG_01386	CDS	975	fabH1	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3 protein 1
CCHHBCMG_01387	CDS	987	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
CCHHBCMG_01388	CDS	147	rpmF			50S ribosomal protein L32
CCHHBCMG_01389	CDS	351				hypothetical protein
CCHHBCMG_01390	CDS	414	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
CCHHBCMG_01391	CDS	285				hypothetical protein
CCHHBCMG_01392	CDS	597	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
CCHHBCMG_01393	CDS	1089	flhB		COG1377	Flagellar biosynthetic protein FlhB
CCHHBCMG_01394	CDS	744	motB		COG1360	Motility protein B
CCHHBCMG_01395	CDS	777	pomA		COG1291	Chemotaxis protein PomA
CCHHBCMG_01396	CDS	2652	polA	2.7.7.7	COG0258	DNA polymerase I
CCHHBCMG_01397	CDS	1362	ydfJ			Putative transporter YdfJ
CCHHBCMG_01398	CDS	1008	rihA	3.2.-.-	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihA
CCHHBCMG_01399	CDS	444	yqaA		COG1238	Inner membrane protein YqaA
CCHHBCMG_01400	CDS	2826	uvrA			UvrABC system protein A
CCHHBCMG_01401	CDS	786				hypothetical protein
CCHHBCMG_01402	CDS	1248	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
CCHHBCMG_01403	CDS	1602	trpGD		COG0512	Bifunctional protein TrpGD
CCHHBCMG_01404	CDS	600	trpC_2		COG0134	Tryptophan biosynthesis protein TrpCF
CCHHBCMG_01405	CDS	1179	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
CCHHBCMG_01406	CDS	750	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
CCHHBCMG_01407	CDS	423				hypothetical protein
CCHHBCMG_01408	CDS	309	fliN		COG1886	Flagellar motor switch protein FliN
CCHHBCMG_01409	CDS	792				hypothetical protein
CCHHBCMG_01410	CDS	1461	gppA_2	3.6.1.40	COG0248	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
CCHHBCMG_01411	CDS	246	fdx		COG1145	Ferredoxin
CCHHBCMG_01412	CDS	672	cusR		COG0745	Transcriptional regulatory protein CusR
CCHHBCMG_01413	CDS	318				hypothetical protein
CCHHBCMG_01414	CDS	609	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
CCHHBCMG_01415	CDS	1026	ccpA	1.11.1.5	COG1858	Cytochrome c551 peroxidase
CCHHBCMG_01416	CDS	1338	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
CCHHBCMG_01417	CDS	471	lspA	3.4.23.36		Lipoprotein signal peptidase
CCHHBCMG_01418	CDS	453				hypothetical protein
CCHHBCMG_01419	CDS	1347				hypothetical protein
CCHHBCMG_01420	CDS	252				hypothetical protein
CCHHBCMG_01421	CDS	1479	ttgC			Toluene efflux pump outer membrane protein TtgC
CCHHBCMG_01422	CDS	3120	bepE			Efflux pump membrane transporter BepE
CCHHBCMG_01423	CDS	1104	acrE			Multidrug export protein AcrE
CCHHBCMG_01424	CDS	633				hypothetical protein
CCHHBCMG_01425	CDS	1377				hypothetical protein
CCHHBCMG_01426	CDS	198				hypothetical protein
CCHHBCMG_01427	CDS	606				hypothetical protein
CCHHBCMG_01428	CDS	1170	ygiC	6.3.1.-	COG0754	Putative acid--amine ligase YgiC
CCHHBCMG_01429	CDS	936	hpr	1.1.1.81	COG1052	Hydroxypyruvate reductase
CCHHBCMG_01430	CDS	492				hypothetical protein
CCHHBCMG_01431	CDS	477				hypothetical protein
CCHHBCMG_01432	CDS	825				hypothetical protein
CCHHBCMG_01433	CDS	1713	ftsH_3	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
CCHHBCMG_01434	CDS	540	msrQ			Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
CCHHBCMG_01435	CDS	894	msrP	1.8.5.-	COG2041	Protein-methionine-sulfoxide reductase catalytic subunit MsrP
CCHHBCMG_01436	CDS	786				hypothetical protein
CCHHBCMG_01437	CDS	840	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
CCHHBCMG_01438	CDS	399	nusB		COG0781	Transcription antitermination protein NusB
CCHHBCMG_01439	CDS	465	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
CCHHBCMG_01440	CDS	816	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
CCHHBCMG_01441	CDS	933	cntI			Pseudopaline exporter CntI
CCHHBCMG_01442	CDS	1383	der_1		COG1160	GTPase Der
CCHHBCMG_01443	CDS	498	aroK	2.7.1.71	COG0703	Shikimate kinase
CCHHBCMG_01444	CDS	960	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
CCHHBCMG_01445	CDS	1236	serS	6.1.1.11	COG0172	Serine--tRNA ligase
CCHHBCMG_01446	CDS	2463				hypothetical protein
CCHHBCMG_01447	CDS	636				hypothetical protein
CCHHBCMG_01448	CDS	1443	pyk	2.7.1.40		Pyruvate kinase
CCHHBCMG_01449	CDS	1347	mqo	1.1.5.4	COG0579	Malate:quinone oxidoreductase
CCHHBCMG_01450	CDS	630	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
CCHHBCMG_01451	CDS	291				hypothetical protein
CCHHBCMG_01452	CDS	999				hypothetical protein
CCHHBCMG_01453	CDS	579				hypothetical protein
CCHHBCMG_01454	CDS	285	GATC	6.3.5.-		Glutamyl-tRNA(Gln) amidotransferase subunit C, chloroplastic/mitochondrial
CCHHBCMG_01455	CDS	564				hypothetical protein
CCHHBCMG_01456	CDS	474	fur		COG0735	Ferric uptake regulation protein
CCHHBCMG_01457	CDS	1506	lysS	6.1.1.6	COG1190	Lysine--tRNA ligase
CCHHBCMG_01458	CDS	1245	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
CCHHBCMG_01459	CDS	546				hypothetical protein
CCHHBCMG_01460	CDS	837	dedD			Cell division protein DedD
CCHHBCMG_01461	CDS	789	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
CCHHBCMG_01462	CDS	900				hypothetical protein
CCHHBCMG_01463	CDS	816	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
CCHHBCMG_01464	CDS	783	frdC		COG2009	Fumarate reductase cytochrome b subunit
CCHHBCMG_01465	CDS	1992	frdA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
CCHHBCMG_01466	CDS	726	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
CCHHBCMG_01467	CDS	2187	der_2			GTPase Der
CCHHBCMG_01468	CDS	1830				hypothetical protein
CCHHBCMG_01469	CDS	705	hcpA	3.5.2.6	COG0790	Beta-lactamase HcpA
CCHHBCMG_01470	CDS	729				hypothetical protein
CCHHBCMG_01471	CDS	1722		1.1.99.3		Gluconate 2-dehydrogenase flavoprotein
CCHHBCMG_01472	CDS	534				hypothetical protein
CCHHBCMG_01473	CDS	249				hypothetical protein
CCHHBCMG_01474	CDS	705				hypothetical protein
CCHHBCMG_01475	CDS	363				hypothetical protein
CCHHBCMG_01476	CDS	573	yceI		COG2353	Protein YceI
CCHHBCMG_01477	CDS	957				hypothetical protein
CCHHBCMG_01478	CDS	210				hypothetical protein
CCHHBCMG_01479	CDS	228				hypothetical protein
CCHHBCMG_01480	CDS	633				hypothetical protein
CCHHBCMG_01481	CDS	417				hypothetical protein
CCHHBCMG_01482	CDS	1578	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
CCHHBCMG_01483	CDS	333				hypothetical protein
CCHHBCMG_01484	CDS	384				hypothetical protein
CCHHBCMG_01485	CDS	585				hypothetical protein
CCHHBCMG_01486	CDS	1227				hypothetical protein
CCHHBCMG_01487	CDS	738				hypothetical protein
CCHHBCMG_01488	CDS	891	znuA		COG4531	High-affinity zinc uptake system protein ZnuA
CCHHBCMG_01489	CDS	855	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
CCHHBCMG_01490	CDS	804	mntB			Manganese transport system membrane protein MntB
CCHHBCMG_01491	CDS	1338				hypothetical protein
CCHHBCMG_01492	CDS	2244				hypothetical protein
CCHHBCMG_01493	CDS	423	rimP		COG0779	Ribosome maturation factor RimP
CCHHBCMG_01494	CDS	363	rbfA			Ribosome-binding factor A
CCHHBCMG_01495	CDS	2616	infB			Translation initiation factor IF-2
CCHHBCMG_01496	CDS	198				hypothetical protein
CCHHBCMG_01497	CDS	879	thrB	2.7.1.39	COG0083	Homoserine kinase
CCHHBCMG_01498	CDS	402				hypothetical protein
CCHHBCMG_01499	CDS	885	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
CCHHBCMG_01500	CDS	1374				hypothetical protein
CCHHBCMG_01501	CDS	828	tyrC	1.3.1.43		Cyclohexadienyl dehydrogenase
CCHHBCMG_01502	CDS	2220	bamA		COG4775	Outer membrane protein assembly factor BamA
CCHHBCMG_01503	CDS	723				hypothetical protein
CCHHBCMG_01504	CDS	843	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
CCHHBCMG_01505	CDS	450	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
CCHHBCMG_01506	CDS	363	dksA			RNA polymerase-binding transcription factor DksA
CCHHBCMG_01507	CDS	987				hypothetical protein
CCHHBCMG_01508	CDS	927	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
CCHHBCMG_01509	CDS	159				hypothetical protein
CCHHBCMG_01510	CDS	534				hypothetical protein
CCHHBCMG_01511	CDS	408	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
CCHHBCMG_01512	CDS	615				hypothetical protein
CCHHBCMG_01513	CDS	522				hypothetical protein
CCHHBCMG_01514	CDS	756	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
CCHHBCMG_01515	CDS	687	pfs	3.2.2.30	COG0775	Aminodeoxyfutalosine nucleosidase
CCHHBCMG_01516	CDS	921	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
CCHHBCMG_01517	CDS	570				hypothetical protein
CCHHBCMG_01518	CDS	948	cpoB			Cell division coordinator CpoB
CCHHBCMG_01519	CDS	498	pal_2		COG2885	Peptidoglycan-associated lipoprotein
CCHHBCMG_01520	CDS	1209	tolB			Tol-Pal system protein TolB
CCHHBCMG_01521	CDS	780				hypothetical protein
CCHHBCMG_01522	CDS	390	exbD		COG0848	Biopolymer transport protein ExbD
CCHHBCMG_01523	CDS	555	tolQ_2			Tol-Pal system protein TolQ
CCHHBCMG_01524	CDS	390	atpC		COG0355	ATP synthase epsilon chain
CCHHBCMG_01525	CDS	1398	atpD_1	7.1.2.2	COG0055	ATP synthase subunit beta
CCHHBCMG_01526	CDS	885	atpG_1		COG0224	ATP synthase gamma chain
CCHHBCMG_01527	CDS	1506	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
CCHHBCMG_01528	CDS	522	atpD_2			ATP synthase subunit delta
CCHHBCMG_01529	CDS	513	atpF			ATP synthase subunit b
CCHHBCMG_01530	CDS	426	atpG_2			ATP synthase subunit b'
CCHHBCMG_01531	CDS	837	parB		COG1475	putative chromosome-partitioning protein ParB
CCHHBCMG_01532	CDS	786	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
CCHHBCMG_01533	CDS	654	birA	6.3.4.15		Bifunctional ligase/repressor BirA
CCHHBCMG_01534	CDS	918	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
CCHHBCMG_01535	CDS	756	proB	2.7.2.11	COG0263	Glutamate 5-kinase
CCHHBCMG_01536	CDS	1038	obg	3.6.5.-		GTPase Obg
CCHHBCMG_01537	CDS	255	rpmA		COG0211	50S ribosomal protein L27
CCHHBCMG_01538	CDS	309	rplU		COG0261	50S ribosomal protein L21
CCHHBCMG_01539	CDS	1203				hypothetical protein
CCHHBCMG_01540	CDS	1338				hypothetical protein
CCHHBCMG_01541	CDS	624				hypothetical protein
CCHHBCMG_01542	CDS	369				hypothetical protein
CCHHBCMG_01543	CDS	1362				hypothetical protein
CCHHBCMG_01544	CDS	1338	dcuA		COG2704	Anaerobic C4-dicarboxylate transporter DcuA
CCHHBCMG_01545	CDS	1407	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
CCHHBCMG_01546	CDS	696	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
CCHHBCMG_01547	CDS	696	ygeA	5.1.1.13		L-aspartate/glutamate-specific racemase
CCHHBCMG_01548	CDS	105				hypothetical protein
CCHHBCMG_01549	CDS	1125	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
CCHHBCMG_01550	CDS	1563	cydA	7.1.1.7	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
CCHHBCMG_01551	CDS	270				hypothetical protein
CCHHBCMG_01552	CDS	720				hypothetical protein
CCHHBCMG_01553	CDS	540	cdtB	3.1.-.-		Cytolethal distending toxin subunit B 
CCHHBCMG_01554	CDS	204				hypothetical protein
CCHHBCMG_01555	CDS	1683	lldP		COG1620	L-lactate permease
CCHHBCMG_01556	CDS	738	lutA_2		COG0247	Lactate utilization protein A
CCHHBCMG_01557	CDS	1440	lutB		COG1139	Lactate utilization protein B
CCHHBCMG_01558	CDS	657	lutC			Lactate utilization protein C
CCHHBCMG_01559	CDS	240				Bacteriohemerythrin
CCHHBCMG_01560	CDS	351				hypothetical protein
CCHHBCMG_01561	CDS	1032				hypothetical protein
CCHHBCMG_01562	CDS	897				hypothetical protein
CCHHBCMG_01563	CDS	1230		3.5.4.40	COG0402	Aminodeoxyfutalosine deaminase
CCHHBCMG_01564	CDS	480	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
CCHHBCMG_01565	CDS	474	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
CCHHBCMG_01566	CDS	1455	srp54			Signal recognition particle 54 kDa protein
CCHHBCMG_01567	CDS	867	ylxH		COG0455	Flagellum site-determining protein YlxH
CCHHBCMG_01568	CDS	357				hypothetical protein
CCHHBCMG_01569	CDS	717	fliA		COG1191	RNA polymerase sigma factor FliA
CCHHBCMG_01570	CDS	1080	fliM		COG1868	Flagellar motor switch protein FliM
CCHHBCMG_01571	CDS	843				hypothetical protein
CCHHBCMG_01572	CDS	600				hypothetical protein
CCHHBCMG_01573	CDS	768				hypothetical protein
CCHHBCMG_01574	CDS	543				hypothetical protein
CCHHBCMG_01575	CDS	693				hypothetical protein
CCHHBCMG_01576	CDS	606				hypothetical protein
CCHHBCMG_01577	CDS	1017	mnmA_2	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
CCHHBCMG_01578	CDS	252				hypothetical protein
CCHHBCMG_01579	CDS	240				hypothetical protein
CCHHBCMG_01580	CDS	216				hypothetical protein
CCHHBCMG_01581	CDS	345	yflS		COG0471	Putative malate transporter YflS
CCHHBCMG_01582	CDS	726				Bacteriohemerythrin
CCHHBCMG_01583	CDS	1872				hypothetical protein
CCHHBCMG_01584	CDS	1638				hypothetical protein
CCHHBCMG_01585	CDS	885				hypothetical protein
CCHHBCMG_01586	CDS	1791				hypothetical protein
CCHHBCMG_01587	CDS	324				hypothetical protein
CCHHBCMG_01588	CDS	1809	typA		COG1217	GTP-binding protein TypA/BipA
CCHHBCMG_01589	CDS	648				hypothetical protein
CCHHBCMG_01590	CDS	1044				hypothetical protein
CCHHBCMG_01591	CDS	1350				hypothetical protein
CCHHBCMG_01592	CDS	1203	bcr			Bicyclomycin resistance protein
CCHHBCMG_01593	CDS	702				hypothetical protein
CCHHBCMG_01594	CDS	489				hypothetical protein
CCHHBCMG_01595	CDS	3777				hypothetical protein
CCHHBCMG_01596	CDS	1398				hypothetical protein
CCHHBCMG_01597	CDS	1782				hypothetical protein
CCHHBCMG_01598	CDS	939	trxB	1.8.1.9	COG0492	Thioredoxin reductase
CCHHBCMG_01599	CDS	315	trxA		COG0526	Thioredoxin
CCHHBCMG_01600	CDS	339				hypothetical protein
CCHHBCMG_01601	CDS	1248	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
CCHHBCMG_01602	CDS	1203	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
CCHHBCMG_01603	CDS	807				hypothetical protein
CCHHBCMG_01604	CDS	939				hypothetical protein
CCHHBCMG_01605	CDS	684	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
CCHHBCMG_01606	CDS	825	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
CCHHBCMG_01607	CDS	201	rpmE		COG0254	50S ribosomal protein L31
CCHHBCMG_01608	CDS	657				hypothetical protein
CCHHBCMG_01609	CDS	408				hypothetical protein
CCHHBCMG_01610	CDS	426				hypothetical protein
CCHHBCMG_01611	CDS	582				hypothetical protein
CCHHBCMG_01612	CDS	744	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
CCHHBCMG_01613	CDS	963	moaA_2	4.1.99.22	COG2896	GTP 3',8-cyclase
CCHHBCMG_01614	CDS	516				hypothetical protein
CCHHBCMG_01615	CDS	498				hypothetical protein
CCHHBCMG_01616	CDS	885	COQ2	2.5.1.39		4-hydroxybenzoate polyprenyltransferase, mitochondrial
CCHHBCMG_01617	CDS	870	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
CCHHBCMG_01618	CDS	564	mntP		COG1971	putative manganese efflux pump MntP
CCHHBCMG_01619	tRNA	75				tRNA-Glu(ttc)
CCHHBCMG_01620	CDS	183				hypothetical protein
CCHHBCMG_01621	CDS	663	sodB	1.15.1.1	COG0605	Superoxide dismutase [Fe]
CCHHBCMG_01622	CDS	1206		1.5.1.43		Carboxynorspermidine synthase
CCHHBCMG_01623	CDS	906	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
CCHHBCMG_01624	CDS	1617				hypothetical protein
CCHHBCMG_01625	CDS	1005	futA1			Iron uptake protein A1
CCHHBCMG_01626	CDS	111				hypothetical protein
CCHHBCMG_01627	CDS	1203				hypothetical protein
CCHHBCMG_01628	CDS	1137	ynfM			Inner membrane transport protein YnfM
CCHHBCMG_01629	CDS	1359				hypothetical protein
CCHHBCMG_01630	CDS	1185	apaH	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
CCHHBCMG_01631	CDS	210				hypothetical protein
CCHHBCMG_01632	CDS	720				hypothetical protein
CCHHBCMG_01633	CDS	567	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
CCHHBCMG_01634	CDS	1371	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
CCHHBCMG_01635	CDS	699				hypothetical protein
CCHHBCMG_01636	CDS	1506	comM		COG0606	Competence protein ComM
CCHHBCMG_01637	CDS	528	def	3.5.1.88	COG0242	Peptide deformylase
CCHHBCMG_01638	CDS	585	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
CCHHBCMG_01639	CDS	1374	tig	5.2.1.8	COG0544	Trigger factor
CCHHBCMG_01640	CDS	573	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
CCHHBCMG_01641	CDS	1386	fliI	7.1.2.2	COG1157	Flagellum-specific ATP synthase
CCHHBCMG_01642	CDS	1338	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
CCHHBCMG_01643	CDS	729	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
CCHHBCMG_01644	CDS	1182			COG2256	putative AAA domain-containing protein
CCHHBCMG_01645	CDS	1128				hypothetical protein
CCHHBCMG_01646	CDS	348				hypothetical protein
CCHHBCMG_01647	CDS	618				hypothetical protein
CCHHBCMG_01648	CDS	390				hypothetical protein
CCHHBCMG_01649	CDS	1326	citN		COG2851	Citrate transporter
CCHHBCMG_01650	CDS	1995				hypothetical protein
CCHHBCMG_01651	CDS	804	uppP	3.6.1.27		Undecaprenyl-diphosphatase
CCHHBCMG_01652	CDS	1809	thrZ	6.1.1.3	COG0441	Threonine--tRNA ligase 2
CCHHBCMG_01653	CDS	519	infC			Translation initiation factor IF-3
CCHHBCMG_01654	CDS	1092	fokIM	2.1.1.72		Modification methylase FokI
CCHHBCMG_01655	CDS	552				hypothetical protein
CCHHBCMG_01656	CDS	489				hypothetical protein
CCHHBCMG_01657	CDS	150				hypothetical protein
CCHHBCMG_01658	CDS	183				hypothetical protein
CCHHBCMG_01659	CDS	1029	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
CCHHBCMG_01660	CDS	447	ypeA	2.3.1.-	COG0456	Acetyltransferase YpeA
CCHHBCMG_01661	CDS	840	argB	2.7.2.8	COG0548	Acetylglutamate kinase
CCHHBCMG_01662	CDS	1182	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
CCHHBCMG_01663	CDS	630	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
CCHHBCMG_01664	CDS	549	yrdA		COG0663	Protein YrdA
CCHHBCMG_01665	CDS	1371	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
CCHHBCMG_01666	CDS	1023	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
CCHHBCMG_01667	CDS	423				hypothetical protein
CCHHBCMG_01668	CDS	609	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
CCHHBCMG_01669	CDS	558	frr		COG0233	Ribosome-recycling factor
CCHHBCMG_01670	CDS	372				hypothetical protein
CCHHBCMG_01671	CDS	696	yccA		COG0670	Modulator of FtsH protease YccA
CCHHBCMG_01672	CDS	636	cynT	4.2.1.1	COG0288	Carbonic anhydrase 1
CCHHBCMG_01673	CDS	1878				hypothetical protein
CCHHBCMG_01674	CDS	972				hypothetical protein
CCHHBCMG_01675	CDS	1182	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
CCHHBCMG_01676	CDS	402				Bacteriohemerythrin
CCHHBCMG_01677	CDS	1167				hypothetical protein
CCHHBCMG_01678	CDS	192				hypothetical protein
CCHHBCMG_01679	CDS	360	rplT		COG0292	50S ribosomal protein L20
CCHHBCMG_01680	CDS	198				hypothetical protein
CCHHBCMG_01681	CDS	324				hypothetical protein
CCHHBCMG_01682	CDS	159				hypothetical protein
CCHHBCMG_01683	CDS	858				hypothetical protein
CCHHBCMG_01684	CDS	477				hypothetical protein
CCHHBCMG_01685	CDS	1311	proP_3			Proline/betaine transporter
CCHHBCMG_01686	CDS	156				hypothetical protein
CCHHBCMG_01687	CDS	474	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
CCHHBCMG_01688	CDS	264				hypothetical protein
CCHHBCMG_01689	CDS	1137				hypothetical protein
CCHHBCMG_01690	CDS	759	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
CCHHBCMG_01691	CDS	1539	eptA	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
CCHHBCMG_01692	CDS	357	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
CCHHBCMG_01693	CDS	228				hypothetical protein
CCHHBCMG_01694	CDS	996	pyrC_2	3.5.2.3	COG0418	Dihydroorotase
CCHHBCMG_01695	CDS	3150				hypothetical protein
CCHHBCMG_01696	CDS	711	COQ5	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
CCHHBCMG_01697	CDS	441	mcpS_2		COG0840	Methyl-accepting chemotaxis protein McpS
CCHHBCMG_01698	CDS	1029				hypothetical protein
CCHHBCMG_01699	CDS	954				hypothetical protein
CCHHBCMG_01700	CDS	1626				hypothetical protein
CCHHBCMG_01701	CDS	945				hypothetical protein
CCHHBCMG_01702	CDS	1794				hypothetical protein
CCHHBCMG_01703	CDS	942				hypothetical protein
CCHHBCMG_01704	CDS	465				hypothetical protein
CCHHBCMG_01705	CDS	1251				hypothetical protein
CCHHBCMG_01706	CDS	969				hypothetical protein
CCHHBCMG_01707	CDS	414				hypothetical protein
CCHHBCMG_01708	CDS	189				hypothetical protein
CCHHBCMG_01709	rRNA	1510				16S ribosomal RNA
CCHHBCMG_01710	tRNA	76				tRNA-Ala(tgc)
CCHHBCMG_01711	tRNA	77				tRNA-Ile(gat)
CCHHBCMG_01712	rRNA	3050				23S ribosomal RNA
CCHHBCMG_01713	CDS	558				hypothetical protein
CCHHBCMG_01714	CDS	387				hypothetical protein
CCHHBCMG_01715	CDS	957				hypothetical protein
CCHHBCMG_01716	CDS	378				hypothetical protein
CCHHBCMG_01717	CDS	567				hypothetical protein
CCHHBCMG_01718	CDS	633				hypothetical protein
CCHHBCMG_01719	CDS	351				hypothetical protein
CCHHBCMG_01720	CDS	567				hypothetical protein
CCHHBCMG_01721	CDS	336	flaA_2		COG1344	Flagellin A
CCHHBCMG_01722	CDS	258				hypothetical protein
CCHHBCMG_01723	CDS	273				hypothetical protein
CCHHBCMG_01724	CDS	444				hypothetical protein
