locus_tag	ftype	length_bp	gene	EC_number	COG	product
HDHBLALJ_01402	CDS	2370	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
HDHBLALJ_01403	CDS	1329	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
HDHBLALJ_01404	CDS	936		5.4.99.-	COG0564	putative RNA pseudouridine synthase
HDHBLALJ_01405	CDS	867	yisK		COG0179	putative protein YisK
HDHBLALJ_01406	CDS	168				hypothetical protein
HDHBLALJ_01407	CDS	1518				hypothetical protein
HDHBLALJ_01408	CDS	675	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
HDHBLALJ_01409	CDS	1227	yfbR	3.1.3.89		5'-deoxynucleotidase YfbR
HDHBLALJ_01410	CDS	1677	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
HDHBLALJ_01411	CDS	648	rbr1	1.11.1.1	COG1592	Rubrerythrin-1
HDHBLALJ_01412	CDS	609	rnhB	3.1.26.4	COG0164	Ribonuclease HII
HDHBLALJ_01413	CDS	1446	gltB_1	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
HDHBLALJ_01414	CDS	4491	gltB_2	1.4.7.1		Ferredoxin-dependent glutamate synthase 1
HDHBLALJ_01415	CDS	1302				hypothetical protein
HDHBLALJ_01416	CDS	360				hypothetical protein
HDHBLALJ_01417	CDS	1647	actP		COG4147	Cation/acetate symporter ActP
HDHBLALJ_01418	CDS	300				hypothetical protein
HDHBLALJ_01419	CDS	165				hypothetical protein
HDHBLALJ_01420	CDS	963				hypothetical protein
HDHBLALJ_01421	CDS	378				hypothetical protein
HDHBLALJ_01422	CDS	2313	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
HDHBLALJ_01423	CDS	1068	dnaN		COG0592	Beta sliding clamp
HDHBLALJ_01424	CDS	1323	dnaA		COG0593	Chromosomal replication initiator protein DnaA
HDHBLALJ_01425	CDS	477	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
HDHBLALJ_01426	CDS	2538				hypothetical protein
HDHBLALJ_01427	CDS	1272	metY	2.5.1.-		O-acetyl-L-homoserine sulfhydrylase
HDHBLALJ_01428	CDS	1035				hypothetical protein
HDHBLALJ_01429	CDS	222	yeeD		COG0425	Putative sulfur carrier protein YeeD
HDHBLALJ_01430	CDS	882	metAA1	2.3.1.31	COG1897	Homoserine O-acetyltransferase 1
HDHBLALJ_01431	CDS	600				hypothetical protein
HDHBLALJ_01432	CDS	384	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
HDHBLALJ_01433	CDS	327				hypothetical protein
HDHBLALJ_01434	CDS	645				hypothetical protein
HDHBLALJ_01435	CDS	630				hypothetical protein
HDHBLALJ_01436	CDS	1536	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
HDHBLALJ_01437	CDS	1077	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
HDHBLALJ_01438	CDS	1407	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
HDHBLALJ_01439	CDS	603	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
HDHBLALJ_01440	CDS	531				hypothetical protein
HDHBLALJ_01441	tRNA	76				tRNA-Val(gac)
HDHBLALJ_01442	tRNA	76				tRNA-Ala(ggc)
HDHBLALJ_01443	CDS	414				hypothetical protein
HDHBLALJ_01444	CDS	303				hypothetical protein
HDHBLALJ_01445	tRNA	88				tRNA-Ser(gga)
HDHBLALJ_01446	tRNA	77				tRNA-Met(cat)
HDHBLALJ_01447	CDS	105				hypothetical protein
HDHBLALJ_01448	CDS	1071	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
HDHBLALJ_01449	CDS	537				hypothetical protein
HDHBLALJ_01450	CDS	795	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
HDHBLALJ_01451	CDS	2031	rnj	3.1.-.-	COG0595	Ribonuclease J
HDHBLALJ_01452	CDS	762	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
HDHBLALJ_01453	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
HDHBLALJ_01454	CDS	576				hypothetical protein
HDHBLALJ_01455	CDS	615	rplD			50S ribosomal protein L4
HDHBLALJ_01456	CDS	282	rplW		COG0089	50S ribosomal protein L23
HDHBLALJ_01457	CDS	831	rplB			50S ribosomal protein L2
HDHBLALJ_01458	CDS	282	rpsS		COG0185	30S ribosomal protein S19
HDHBLALJ_01459	CDS	408				hypothetical protein
HDHBLALJ_01460	CDS	702	rpsC		COG0092	30S ribosomal protein S3
HDHBLALJ_01461	CDS	426	rplP		COG0197	50S ribosomal protein L16
HDHBLALJ_01462	CDS	186				hypothetical protein
HDHBLALJ_01463	CDS	252	rpsQ		COG0186	30S ribosomal protein S17
HDHBLALJ_01464	CDS	369	rplN		COG0093	50S ribosomal protein L14
HDHBLALJ_01465	CDS	234	rplX			50S ribosomal protein L24
HDHBLALJ_01466	CDS	543	rplE			50S ribosomal protein L5
HDHBLALJ_01467	CDS	186	rpsZ		COG0199	30S ribosomal protein S14 type Z
HDHBLALJ_01468	CDS	396	rpsH		COG0096	30S ribosomal protein S8
HDHBLALJ_01469	CDS	537	rplF		COG0097	50S ribosomal protein L6
HDHBLALJ_01470	CDS	357	rplR		COG0256	50S ribosomal protein L18
HDHBLALJ_01471	CDS	444	rpsE		COG0098	30S ribosomal protein S5
HDHBLALJ_01472	CDS	393	rplO			50S ribosomal protein L15
HDHBLALJ_01473	CDS	1266	secY		COG0201	Protein translocase subunit SecY
HDHBLALJ_01474	CDS	1260				hypothetical protein
HDHBLALJ_01475	CDS	2103	topA	5.6.2.1	COG0550	DNA topoisomerase 1
HDHBLALJ_01476	CDS	837	bioB	2.8.1.6	COG0502	Biotin synthase
HDHBLALJ_01477	CDS	1176				hypothetical protein
HDHBLALJ_01478	CDS	1269	gltA	2.3.3.16	COG0372	Citrate synthase
HDHBLALJ_01479	CDS	765	cysQ_3	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
HDHBLALJ_01480	CDS	762				hypothetical protein
HDHBLALJ_01481	CDS	174				hypothetical protein
HDHBLALJ_01482	CDS	777	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
HDHBLALJ_01483	CDS	270	fliQ		COG1987	Flagellar biosynthetic protein FliQ
HDHBLALJ_01484	CDS	864	mqnD	4.1.-.-	COG2107	1,4-dihydroxy-6-naphtoate synthase
HDHBLALJ_01485	CDS	1032	recA		COG0468	Protein RecA
HDHBLALJ_01486	CDS	1245	eno	4.2.1.11	COG0148	Enolase
HDHBLALJ_01487	CDS	204				hypothetical protein
HDHBLALJ_01488	CDS	663				hypothetical protein
HDHBLALJ_01489	CDS	840	ligA_2	6.5.1.1		DNA ligase
HDHBLALJ_01490	tRNA	78				tRNA-Pro(tgg)
HDHBLALJ_01491	tRNA	77				tRNA-His(gtg)
HDHBLALJ_01492	tRNA	77				tRNA-Arg(tcg)
HDHBLALJ_01493	tRNA	77				tRNA-Arg(tct)
HDHBLALJ_01494	tRNA	85				tRNA-Leu(tag)
HDHBLALJ_01495	CDS	756	proB	2.7.2.11	COG0263	Glutamate 5-kinase
HDHBLALJ_01496	CDS	135				hypothetical protein
HDHBLALJ_01497	CDS	729				hypothetical protein
HDHBLALJ_01498	CDS	921	fmt_1	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
HDHBLALJ_01499	CDS	654	birA	6.3.4.15		Bifunctional ligase/repressor BirA
HDHBLALJ_01500	CDS	786	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
HDHBLALJ_01501	CDS	837	parB		COG1475	putative chromosome-partitioning protein ParB
HDHBLALJ_01502	CDS	426	atpG_1			ATP synthase subunit b'
HDHBLALJ_01503	CDS	513	atpF			ATP synthase subunit b
HDHBLALJ_01504	CDS	522	atpD_1			ATP synthase subunit delta
HDHBLALJ_01505	CDS	1506	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
HDHBLALJ_01506	CDS	885	atpG_2			ATP synthase gamma chain, sodium ion specific
HDHBLALJ_01507	CDS	1398	atpD_2	7.1.2.2	COG0055	ATP synthase subunit beta
HDHBLALJ_01508	CDS	390	atpC		COG0355	ATP synthase epsilon chain
HDHBLALJ_01509	CDS	555	tolQ_2			Tol-Pal system protein TolQ
HDHBLALJ_01510	CDS	390	exbD_1		COG0848	Biopolymer transport protein ExbD
HDHBLALJ_01511	CDS	777				hypothetical protein
HDHBLALJ_01512	CDS	1212	tolB			Tol-Pal system protein TolB
HDHBLALJ_01513	CDS	498	pal_2		COG2885	Peptidoglycan-associated lipoprotein
HDHBLALJ_01514	CDS	954	cpoB			Cell division coordinator CpoB
HDHBLALJ_01515	CDS	573				hypothetical protein
HDHBLALJ_01516	CDS	975	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
HDHBLALJ_01517	CDS	687	pfs	3.2.2.30	COG0775	Aminodeoxyfutalosine nucleosidase
HDHBLALJ_01518	CDS	756	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
HDHBLALJ_01519	CDS	522				hypothetical protein
HDHBLALJ_01520	CDS	615				hypothetical protein
HDHBLALJ_01521	CDS	408	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
HDHBLALJ_01522	CDS	693				hypothetical protein
HDHBLALJ_01523	CDS	1239				hypothetical protein
HDHBLALJ_01524	CDS	927	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
HDHBLALJ_01525	CDS	987				hypothetical protein
HDHBLALJ_01526	CDS	354	dksA			RNA polymerase-binding transcription factor DksA
HDHBLALJ_01527	CDS	450	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
HDHBLALJ_01528	CDS	843	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
HDHBLALJ_01529	CDS	717				hypothetical protein
HDHBLALJ_01530	CDS	2217	bamA		COG4775	Outer membrane protein assembly factor BamA
HDHBLALJ_01531	CDS	828	tyrC	1.3.1.43		Cyclohexadienyl dehydrogenase
HDHBLALJ_01532	CDS	1374				hypothetical protein
HDHBLALJ_01533	CDS	885	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
HDHBLALJ_01534	CDS	402				hypothetical protein
HDHBLALJ_01535	CDS	879	thrB	2.7.1.39	COG0083	Homoserine kinase
HDHBLALJ_01536	CDS	294				hypothetical protein
HDHBLALJ_01537	CDS	2571	infB			Translation initiation factor IF-2
HDHBLALJ_01538	CDS	363	rbfA			Ribosome-binding factor A
HDHBLALJ_01539	CDS	444	rimP		COG0779	Ribosome maturation factor RimP
HDHBLALJ_01540	CDS	288				hypothetical protein
HDHBLALJ_01541	CDS	381				hypothetical protein
HDHBLALJ_01542	CDS	1698				hypothetical protein
HDHBLALJ_01543	CDS	807	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
HDHBLALJ_01544	CDS	855	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
HDHBLALJ_01545	CDS	855				hypothetical protein
HDHBLALJ_01546	CDS	249				hypothetical protein
HDHBLALJ_01547	CDS	1224				hypothetical protein
HDHBLALJ_01548	CDS	2022				hypothetical protein
HDHBLALJ_01549	CDS	1914	arnC	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
HDHBLALJ_01550	CDS	675				hypothetical protein
HDHBLALJ_01551	CDS	765	rhmA	4.1.2.53	COG3836	2-keto-3-deoxy-L-rhamnonate aldolase
HDHBLALJ_01552	CDS	954		1.1.1.81	COG0111	Hydroxypyruvate reductase
HDHBLALJ_01553	CDS	876	fcl	1.1.1.271		GDP-L-fucose synthase
HDHBLALJ_01554	CDS	672	kynB	3.5.1.9	COG1878	Kynurenine formamidase
HDHBLALJ_01555	CDS	489				hypothetical protein
HDHBLALJ_01556	CDS	594				hypothetical protein
HDHBLALJ_01557	CDS	1098				hypothetical protein
HDHBLALJ_01558	CDS	594				hypothetical protein
HDHBLALJ_01559	CDS	1299	udk	2.7.1.48		Uridine kinase
HDHBLALJ_01560	CDS	729				hypothetical protein
HDHBLALJ_01561	CDS	1497	glmU_2	2.7.7.23		Bifunctional protein GlmU
HDHBLALJ_01562	CDS	2028				hypothetical protein
HDHBLALJ_01563	CDS	1185				hypothetical protein
HDHBLALJ_01564	CDS	1122				hypothetical protein
HDHBLALJ_01565	CDS	1371				hypothetical protein
HDHBLALJ_01566	CDS	423				hypothetical protein
HDHBLALJ_01567	CDS	348	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
HDHBLALJ_01568	CDS	537				hypothetical protein
HDHBLALJ_01569	CDS	1365	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
HDHBLALJ_01570	CDS	327	rsfS			Ribosomal silencing factor RsfS
HDHBLALJ_01571	CDS	546	nadD	2.7.7.18	COG1057	putative nicotinate-nucleotide adenylyltransferase
HDHBLALJ_01572	CDS	999	gap	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
HDHBLALJ_01573	CDS	1203	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
HDHBLALJ_01574	CDS	672	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
HDHBLALJ_01575	CDS	828	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
HDHBLALJ_01576	CDS	1500				hypothetical protein
HDHBLALJ_01577	CDS	1842	feoB		COG0370	Fe(2+) transporter FeoB
HDHBLALJ_01578	CDS	225	feoA		COG1918	Putative Fe(2+) transport protein A
HDHBLALJ_01579	CDS	1341				hypothetical protein
HDHBLALJ_01580	CDS	1368	pcaB	5.5.1.2	COG0015	3-carboxy-cis,cis-muconate cycloisomerase
HDHBLALJ_01581	CDS	1164	metC	4.4.1.13	COG0626	Cystathionine beta-lyase
HDHBLALJ_01582	CDS	1440	dcuD_2		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
HDHBLALJ_01583	CDS	363	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
HDHBLALJ_01584	CDS	669				hypothetical protein
HDHBLALJ_01585	CDS	465				hypothetical protein
HDHBLALJ_01586	CDS	1425	katA	1.11.1.6		Catalase
HDHBLALJ_01587	CDS	318				hypothetical protein
HDHBLALJ_01588	CDS	696				hypothetical protein
HDHBLALJ_01589	CDS	492	isiB		COG0716	Flavodoxin
HDHBLALJ_01590	CDS	879				hypothetical protein
HDHBLALJ_01591	CDS	1662	rsxB_2	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
HDHBLALJ_01592	CDS	1323	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
HDHBLALJ_01593	CDS	1800	tuf			Elongation factor Tu
HDHBLALJ_01594	CDS	711				hypothetical protein
HDHBLALJ_01595	CDS	528				hypothetical protein
HDHBLALJ_01596	CDS	1296	yajR		COG0477	Inner membrane transport protein YajR
HDHBLALJ_01597	CDS	456				hypothetical protein
HDHBLALJ_01598	CDS	609		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
HDHBLALJ_01599	CDS	2463				hypothetical protein
HDHBLALJ_01600	CDS	570				hypothetical protein
HDHBLALJ_01601	CDS	699	mlaA		COG2853	Intermembrane phospholipid transport system lipoprotein MlaA
HDHBLALJ_01602	CDS	444	gpt	2.4.2.22		Xanthine phosphoribosyltransferase
HDHBLALJ_01603	CDS	1320				Nucleobase transporter PlAzg1
HDHBLALJ_01604	CDS	1065	mqnE	2.5.1.120	COG1060	Aminodeoxyfutalosine synthase
HDHBLALJ_01605	CDS	2349	glnD	2.7.7.59		Bifunctional uridylyltransferase/uridylyl-removing enzyme
HDHBLALJ_01606	CDS	1797	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
HDHBLALJ_01607	CDS	1392	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
HDHBLALJ_01608	CDS	1044				hypothetical protein
HDHBLALJ_01609	CDS	1011	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
HDHBLALJ_01610	CDS	411				hypothetical protein
HDHBLALJ_01611	tmRNA	359	ssrA			transfer-messenger RNA, SsrA
HDHBLALJ_01612	CDS	2262				hypothetical protein
HDHBLALJ_01613	CDS	2085	ppk	2.7.4.1	COG0855	Polyphosphate kinase
HDHBLALJ_01614	CDS	492	nrfH		COG3005	Cytochrome c-type protein NrfH
HDHBLALJ_01615	CDS	1833	nrfA	1.7.2.2	COG3303	Cytochrome c-552
HDHBLALJ_01616	tRNA	91				tRNA-Ser(gct)
HDHBLALJ_01617	CDS	633				hypothetical protein
HDHBLALJ_01618	CDS	990	yclQ		COG4607	Petrobactin-binding protein YclQ
HDHBLALJ_01619	CDS	756	yclP	7.2.2.-	COG4604	Petrobactin import ATP-binding protein YclP
HDHBLALJ_01620	CDS	939	yclO		COG4605	Petrobactin import system permease protein YclO
HDHBLALJ_01621	CDS	969	yclN		COG4606	Petrobactin import system permease protein YclN
HDHBLALJ_01622	CDS	996				hypothetical protein
HDHBLALJ_01623	CDS	576	mobA	2.7.7.77	COG0746	putative molybdenum cofactor guanylyltransferase
HDHBLALJ_01624	CDS	1308				hypothetical protein
HDHBLALJ_01625	CDS	339				hypothetical protein
HDHBLALJ_01626	CDS	726				hypothetical protein
HDHBLALJ_01627	CDS	1077	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
HDHBLALJ_01628	CDS	1395				hypothetical protein
HDHBLALJ_01629	CDS	1008	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
HDHBLALJ_01630	CDS	516				hypothetical protein
HDHBLALJ_01631	CDS	1251				hypothetical protein
HDHBLALJ_01632	CDS	1386	fliI	7.1.2.2	COG1157	Flagellum-specific ATP synthase
HDHBLALJ_01633	CDS	603	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
HDHBLALJ_01634	CDS	1326	tig	5.2.1.8	COG0544	Trigger factor
HDHBLALJ_01635	CDS	585	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
HDHBLALJ_01636	CDS	528	def	3.5.1.88	COG0242	Peptide deformylase
HDHBLALJ_01637	CDS	1506	comM		COG0606	Competence protein ComM
HDHBLALJ_01638	CDS	699				hypothetical protein
HDHBLALJ_01639	CDS	1371	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
HDHBLALJ_01640	CDS	576	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
HDHBLALJ_01641	CDS	90				hypothetical protein
HDHBLALJ_01642	CDS	393				hypothetical protein
HDHBLALJ_01643	CDS	717				hypothetical protein
HDHBLALJ_01644	CDS	741				hypothetical protein
HDHBLALJ_01645	CDS	210				hypothetical protein
HDHBLALJ_01646	CDS	1185	apaH	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
HDHBLALJ_01647	CDS	1362				hypothetical protein
HDHBLALJ_01648	CDS	1134	ynfM			Inner membrane transport protein YnfM
HDHBLALJ_01649	CDS	1221				hypothetical protein
HDHBLALJ_01650	CDS	747				hypothetical protein
HDHBLALJ_01651	CDS	411	exbD_2		COG0848	Biopolymer transport protein ExbD
HDHBLALJ_01652	CDS	762	exbB		COG0811	Biopolymer transport protein ExbB
HDHBLALJ_01653	CDS	2277			COG1629	putative TonB-dependent receptor
HDHBLALJ_01654	CDS	843				hypothetical protein
HDHBLALJ_01655	CDS	123				hypothetical protein
HDHBLALJ_01656	CDS	1005	futA1			Iron uptake protein A1
HDHBLALJ_01657	CDS	1617				hypothetical protein
HDHBLALJ_01658	CDS	906	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
HDHBLALJ_01659	CDS	1206		1.5.1.43		Carboxynorspermidine synthase
HDHBLALJ_01660	CDS	663	sodB	1.15.1.1	COG0605	Superoxide dismutase [Fe]
HDHBLALJ_01661	CDS	294				hypothetical protein
HDHBLALJ_01662	CDS	408				hypothetical protein
HDHBLALJ_01663	tRNA	75				tRNA-Glu(ttc)
HDHBLALJ_01664	CDS	564	mntP		COG1971	putative manganese efflux pump MntP
HDHBLALJ_01665	CDS	870	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
HDHBLALJ_01666	CDS	885	COQ2	2.5.1.39		4-hydroxybenzoate polyprenyltransferase, mitochondrial
HDHBLALJ_01667	CDS	501				hypothetical protein
HDHBLALJ_01668	CDS	519				hypothetical protein
HDHBLALJ_01669	CDS	963	moaA_3	4.1.99.22	COG2896	GTP 3',8-cyclase
HDHBLALJ_01670	CDS	744	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
HDHBLALJ_01671	CDS	582				hypothetical protein
HDHBLALJ_01672	CDS	423				hypothetical protein
HDHBLALJ_01673	CDS	408				hypothetical protein
HDHBLALJ_01674	CDS	654	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
HDHBLALJ_01675	CDS	201	rpmE		COG0254	50S ribosomal protein L31
HDHBLALJ_01676	CDS	825	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
HDHBLALJ_01677	CDS	684	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
HDHBLALJ_01678	CDS	948				hypothetical protein
HDHBLALJ_01679	CDS	807				hypothetical protein
HDHBLALJ_01680	CDS	1206	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
HDHBLALJ_01681	CDS	1251	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
HDHBLALJ_01682	CDS	339				hypothetical protein
HDHBLALJ_01683	CDS	315	trxA		COG0526	Thioredoxin
HDHBLALJ_01684	CDS	939	trxB	1.8.1.9	COG0492	Thioredoxin reductase
HDHBLALJ_01685	CDS	1782				hypothetical protein
HDHBLALJ_01686	CDS	1509	dltA	6.2.1.54	COG1020	D-alanine--D-alanyl carrier protein ligase
HDHBLALJ_01687	CDS	726				hypothetical protein
HDHBLALJ_01688	CDS	720	fmt_2	2.1.2.9		Methionyl-tRNA formyltransferase
HDHBLALJ_01689	CDS	228				hypothetical protein
HDHBLALJ_01690	CDS	717				hypothetical protein
HDHBLALJ_01691	CDS	306				hypothetical protein
HDHBLALJ_01692	CDS	1026	fabH_3	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
HDHBLALJ_01693	CDS	1212				hypothetical protein
HDHBLALJ_01694	CDS	699	legF_1	2.7.7.82	COG1083	CMP-N,N'-diacetyllegionaminic acid synthase
HDHBLALJ_01695	CDS	825	pseG	3.6.1.57	COG3980	UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-altropyranose hydrolase
HDHBLALJ_01696	CDS	474	pseH	2.3.1.202	COG1670	UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine N-acetyltransferase
HDHBLALJ_01697	CDS	747	hisF_2	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
HDHBLALJ_01698	CDS	606	hisH_2	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
HDHBLALJ_01699	CDS	1137				hypothetical protein
HDHBLALJ_01700	CDS	1032	pseI	2.5.1.97	COG2089	Pseudaminic acid synthase
HDHBLALJ_01701	CDS	183				hypothetical protein
HDHBLALJ_01702	CDS	1782				hypothetical protein
HDHBLALJ_01703	CDS	993	rmd	1.1.1.281		GDP-6-deoxy-D-mannose reductase
HDHBLALJ_01704	CDS	1155	epsN	2.6.1.-	COG0399	Putative pyridoxal phosphate-dependent aminotransferase EpsN
HDHBLALJ_01705	CDS	249				hypothetical protein
HDHBLALJ_01706	CDS	228	pglD_2	2.3.1.203	COG0110	UDP-N-acetylbacillosamine N-acetyltransferase
HDHBLALJ_01707	CDS	318				hypothetical protein
HDHBLALJ_01708	CDS	387				hypothetical protein
HDHBLALJ_01709	CDS	1122				hypothetical protein
HDHBLALJ_01710	CDS	279				hypothetical protein
HDHBLALJ_01711	CDS	360				hypothetical protein
HDHBLALJ_01712	CDS	1005	legI	2.5.1.101	COG2089	N,N'-diacetyllegionaminic acid synthase
HDHBLALJ_01713	CDS	1155	legG	3.2.1.184	COG0381	GDP/UDP-N,N'-diacetylbacillosamine 2-epimerase (hydrolyzing)
HDHBLALJ_01714	CDS	1026	cugP	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
HDHBLALJ_01715	CDS	906				hypothetical protein
HDHBLALJ_01716	CDS	708	legF_2	2.7.7.82	COG1083	CMP-N,N'-diacetyllegionaminic acid synthase
HDHBLALJ_01717	CDS	771	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
HDHBLALJ_01718	CDS	1944				hypothetical protein
HDHBLALJ_01719	CDS	1881				hypothetical protein
HDHBLALJ_01720	CDS	1938				hypothetical protein
HDHBLALJ_01721	CDS	1908				hypothetical protein
HDHBLALJ_01722	CDS	1725	flaA_1		COG1344	Flagellin A
HDHBLALJ_01723	CDS	1725	flaA_2		COG1344	Flagellin A
HDHBLALJ_01724	CDS	258				hypothetical protein
HDHBLALJ_01725	rRNA	3050				23S ribosomal RNA
HDHBLALJ_01726	tRNA	77				tRNA-Ile(gat)
HDHBLALJ_01727	tRNA	76				tRNA-Ala(tgc)
HDHBLALJ_01728	rRNA	1510				16S ribosomal RNA
HDHBLALJ_01729	tRNA	77				tRNA-Ile(gat)
HDHBLALJ_01730	tRNA	77				tRNA-Ile(gat)
HDHBLALJ_01731	CDS	180				hypothetical protein
