locus_tag	ftype	length_bp	gene	EC_number	COG	product
OBHBHFCO_01413	CDS	792	ndhJ	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit J, chloroplastic
OBHBHFCO_01414	CDS	1227	nuoD	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit D
OBHBHFCO_01415	CDS	228				hypothetical protein
OBHBHFCO_01416	CDS	693				hypothetical protein
OBHBHFCO_01417	CDS	2463				hypothetical protein
OBHBHFCO_01418	CDS	999	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
OBHBHFCO_01419	CDS	666	ndhI	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
OBHBHFCO_01420	CDS	516				hypothetical protein
OBHBHFCO_01421	CDS	294	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
OBHBHFCO_01422	CDS	1791	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
OBHBHFCO_01423	CDS	1491	ndhD	7.1.1.-		NAD(P)H-quinone oxidoreductase chain 4
OBHBHFCO_01424	CDS	1374	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
OBHBHFCO_01425	CDS	2367				hypothetical protein
OBHBHFCO_01426	CDS	294				hypothetical protein
OBHBHFCO_01427	CDS	417				hypothetical protein
OBHBHFCO_01428	CDS	453				hypothetical protein
OBHBHFCO_01429	CDS	555				hypothetical protein
OBHBHFCO_01430	CDS	900	cysK	2.5.1.47	COG0031	Cysteine synthase
OBHBHFCO_01431	CDS	291	hup		COG0776	DNA-binding protein HU
OBHBHFCO_01432	CDS	1842				hypothetical protein
OBHBHFCO_01433	CDS	414		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
OBHBHFCO_01434	CDS	2112	cstA		COG1966	Peptide transporter CstA
OBHBHFCO_01435	CDS	930	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
OBHBHFCO_01436	CDS	660	glnP_2		COG0765	putative glutamine ABC transporter permease protein GlnP
OBHBHFCO_01437	CDS	753	glnM		COG0765	putative glutamine ABC transporter permease protein GlnM
OBHBHFCO_01438	CDS	780	peb1A		COG0834	Major cell-binding factor
OBHBHFCO_01439	CDS	729	glnQ_2			Glutamine transport ATP-binding protein GlnQ
OBHBHFCO_01440	CDS	789	cheR	2.1.1.80		Chemotaxis protein methyltransferase
OBHBHFCO_01441	CDS	555	cheB	3.1.1.61	COG2201	Protein-glutamate methylesterase/protein-glutamine glutaminase
OBHBHFCO_01442	CDS	438	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
OBHBHFCO_01443	CDS	333				hypothetical protein
OBHBHFCO_01444	CDS	549	apt	2.4.2.7		Adenine phosphoribosyltransferase
OBHBHFCO_01445	CDS	696				hypothetical protein
OBHBHFCO_01446	CDS	1452	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
OBHBHFCO_01447	CDS	1104	ychF		COG0012	Ribosome-binding ATPase YchF
OBHBHFCO_01448	CDS	1386	argH	4.3.2.1	COG0165	Argininosuccinate lyase
OBHBHFCO_01449	CDS	1575	pckA	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
OBHBHFCO_01450	CDS	1794	oadA	7.2.4.2	COG0511	Oxaloacetate decarboxylase alpha chain
OBHBHFCO_01451	CDS	1350				hypothetical protein
OBHBHFCO_01452	CDS	1335				hypothetical protein
OBHBHFCO_01453	CDS	339	atpH			ATP synthase subunit c
OBHBHFCO_01454	tRNA	86				tRNA-Leu(gag)
OBHBHFCO_01455	CDS	183				hypothetical protein
OBHBHFCO_01456	CDS	900				hypothetical protein
OBHBHFCO_01457	CDS	915				hypothetical protein
OBHBHFCO_01458	CDS	336				hypothetical protein
OBHBHFCO_01459	CDS	324				hypothetical protein
OBHBHFCO_01460	CDS	384				hypothetical protein
OBHBHFCO_01461	CDS	2157				hypothetical protein
OBHBHFCO_01462	CDS	201				hypothetical protein
OBHBHFCO_01463	CDS	225				hypothetical protein
OBHBHFCO_01464	CDS	687	virC1			Protein virC1
OBHBHFCO_01465	CDS	396				hypothetical protein
OBHBHFCO_01466	CDS	468				hypothetical protein
OBHBHFCO_01467	CDS	654	vbhT	2.7.7.-		Protein adenylyltransferase VbhT
OBHBHFCO_01468	CDS	255				hypothetical protein
OBHBHFCO_01469	CDS	720	traL			Protein TraL
OBHBHFCO_01470	CDS	1824	traG			Conjugal transfer protein TraG
OBHBHFCO_01471	CDS	2214				hypothetical protein
OBHBHFCO_01472	CDS	141				hypothetical protein
OBHBHFCO_01473	CDS	363	ssb_2		COG0629	Single-stranded DNA-binding protein
OBHBHFCO_01474	CDS	102				hypothetical protein
OBHBHFCO_01475	CDS	546				hypothetical protein
OBHBHFCO_01476	CDS	1242				hypothetical protein
OBHBHFCO_01477	CDS	444				hypothetical protein
OBHBHFCO_01478	CDS	924				hypothetical protein
OBHBHFCO_01479	CDS	696				hypothetical protein
OBHBHFCO_01480	CDS	1188				hypothetical protein
OBHBHFCO_01481	CDS	264				hypothetical protein
OBHBHFCO_01482	CDS	798				hypothetical protein
OBHBHFCO_01483	CDS	579				hypothetical protein
OBHBHFCO_01484	CDS	672				hypothetical protein
OBHBHFCO_01485	CDS	2466	virB4		COG3451	Type IV secretion system protein virB4
OBHBHFCO_01486	CDS	288				hypothetical protein
OBHBHFCO_01487	CDS	297				hypothetical protein
OBHBHFCO_01488	CDS	939	ptlH		COG0630	Type IV secretion system protein PtlH
OBHBHFCO_01489	CDS	1251				hypothetical protein
OBHBHFCO_01490	CDS	516				hypothetical protein
OBHBHFCO_01491	CDS	1008	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
OBHBHFCO_01492	CDS	1395				hypothetical protein
OBHBHFCO_01493	CDS	1077	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
OBHBHFCO_01494	CDS	726				hypothetical protein
OBHBHFCO_01495	CDS	339				hypothetical protein
OBHBHFCO_01496	CDS	1308				hypothetical protein
OBHBHFCO_01497	CDS	576	mobA	2.7.7.77	COG0746	putative molybdenum cofactor guanylyltransferase
OBHBHFCO_01498	CDS	996				hypothetical protein
OBHBHFCO_01499	CDS	969	yclN		COG4606	Petrobactin import system permease protein YclN
OBHBHFCO_01500	CDS	939	yclO		COG4605	Petrobactin import system permease protein YclO
OBHBHFCO_01501	CDS	756	yclP	7.2.2.-	COG4604	Petrobactin import ATP-binding protein YclP
OBHBHFCO_01502	CDS	990	yclQ		COG4607	Petrobactin-binding protein YclQ
OBHBHFCO_01503	CDS	633				hypothetical protein
OBHBHFCO_01504	tRNA	91				tRNA-Ser(gct)
OBHBHFCO_01505	CDS	1833	nrfA	1.7.2.2	COG3303	Cytochrome c-552
OBHBHFCO_01506	CDS	492	nrfH		COG3005	Cytochrome c-type protein NrfH
OBHBHFCO_01507	CDS	2085	ppk	2.7.4.1	COG0855	Polyphosphate kinase
OBHBHFCO_01508	CDS	2262				hypothetical protein
OBHBHFCO_01509	CDS	588				hypothetical protein
OBHBHFCO_01510	CDS	777				hypothetical protein
OBHBHFCO_01511	CDS	606				hypothetical protein
OBHBHFCO_01512	CDS	1017	mnmA_2	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
OBHBHFCO_01513	CDS	1809				hypothetical protein
OBHBHFCO_01514	CDS	807				Bacteriohemerythrin
OBHBHFCO_01515	CDS	1089				hypothetical protein
OBHBHFCO_01516	CDS	453				hypothetical protein
OBHBHFCO_01517	CDS	1638				hypothetical protein
OBHBHFCO_01518	CDS	864				hypothetical protein
OBHBHFCO_01519	CDS	1887				hypothetical protein
OBHBHFCO_01520	CDS	324				hypothetical protein
OBHBHFCO_01521	CDS	1809	typA		COG1217	GTP-binding protein TypA/BipA
OBHBHFCO_01522	CDS	651				hypothetical protein
OBHBHFCO_01523	CDS	1350				hypothetical protein
OBHBHFCO_01524	CDS	1209	bcr			Bicyclomycin resistance protein
OBHBHFCO_01525	CDS	702				hypothetical protein
OBHBHFCO_01526	CDS	1743				hypothetical protein
OBHBHFCO_01527	CDS	1668	lldP		COG1620	L-lactate permease
OBHBHFCO_01528	CDS	738	lutA_2		COG0247	Lactate utilization protein A
OBHBHFCO_01529	CDS	1440	lutB		COG1139	Lactate utilization protein B
OBHBHFCO_01530	CDS	657	lutC			Lactate utilization protein C
OBHBHFCO_01531	CDS	690				Bacteriohemerythrin
OBHBHFCO_01532	CDS	612				Bacteriohemerythrin
OBHBHFCO_01533	CDS	1032				hypothetical protein
OBHBHFCO_01534	CDS	897				hypothetical protein
OBHBHFCO_01535	CDS	1230		3.5.4.40	COG0402	Aminodeoxyfutalosine deaminase
OBHBHFCO_01536	CDS	489	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
OBHBHFCO_01537	CDS	483				hypothetical protein
OBHBHFCO_01538	CDS	1431	srp54			Signal recognition particle 54 kDa protein
OBHBHFCO_01539	CDS	867	ylxH		COG0455	Flagellum site-determining protein YlxH
OBHBHFCO_01540	CDS	357				hypothetical protein
OBHBHFCO_01541	CDS	693	fliA		COG1191	RNA polymerase sigma factor FliA
OBHBHFCO_01542	CDS	1077	fliM		COG1868	Flagellar motor switch protein FliM
OBHBHFCO_01543	CDS	837				hypothetical protein
OBHBHFCO_01544	CDS	600				hypothetical protein
OBHBHFCO_01545	CDS	855				hypothetical protein
OBHBHFCO_01546	CDS	525				hypothetical protein
OBHBHFCO_01547	CDS	957				hypothetical protein
OBHBHFCO_01548	CDS	1053	gtfA	2.4.1.-		UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
OBHBHFCO_01549	CDS	1554				hypothetical protein
OBHBHFCO_01550	CDS	888	lpxL	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
OBHBHFCO_01551	CDS	1029	rfaC	2.-.-.-	COG0859	Lipopolysaccharide heptosyltransferase 1
OBHBHFCO_01552	CDS	792				hypothetical protein
OBHBHFCO_01553	CDS	987	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
OBHBHFCO_01554	CDS	1701	pglK	7.5.2.5	COG1132	Protein glycosylation K
OBHBHFCO_01555	CDS	1077	pglH	2.4.1.292	COG0438	GalNAc-alpha-(1->4)-GalNAc-alpha-(1->3)-diNAcBac-PP-undecaprenol alpha-1,4-N-acetyl-D-galactosaminyltransferase
OBHBHFCO_01556	CDS	930	pglI	2.4.1.293	COG0463	GalNAc(5)-diNAcBac-PP-undecaprenol beta-1,3-glucosyltransferase
OBHBHFCO_01557	CDS	1098	pglJ	2.4.1.291	COG0438	N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase
OBHBHFCO_01558	CDS	2145	pglB	2.4.99.19		Undecaprenyl-diphosphooligosaccharide--protein glycotransferase
OBHBHFCO_01559	CDS	1131	pglA	2.4.1.290		N,N'-diacetylbacillosaminyl-diphospho-undecaprenol alpha-1,3-N-acetylgalactosaminyltransferase
OBHBHFCO_01560	CDS	603	pglC	2.7.8.36	COG2148	Undecaprenyl phosphate N,N'-diacetylbacillosamine 1-phosphate transferase
OBHBHFCO_01561	CDS	588	pglD_1	2.3.1.203	COG0110	UDP-N-acetylbacillosamine N-acetyltransferase
OBHBHFCO_01562	CDS	1161	pglE	2.6.1.34	COG0399	UDP-N-acetylbacillosamine transaminase
OBHBHFCO_01563	CDS	1773	pglF	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
OBHBHFCO_01564	CDS	348				hypothetical protein
OBHBHFCO_01565	CDS	2517	torZ	1.7.2.3	COG0243	Trimethylamine-N-oxide reductase 2
OBHBHFCO_01566	CDS	573	torC		COG3005	Cytochrome c-type protein TorC
OBHBHFCO_01567	CDS	813				hypothetical protein
OBHBHFCO_01568	CDS	1338	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
OBHBHFCO_01569	CDS	729	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
OBHBHFCO_01570	CDS	1182			COG2256	putative AAA domain-containing protein
OBHBHFCO_01571	CDS	1149				hypothetical protein
OBHBHFCO_01572	CDS	354				hypothetical protein
OBHBHFCO_01573	CDS	5253	yfhM		COG2373	Alpha-2-macroglobulin
OBHBHFCO_01574	CDS	3267				hypothetical protein
OBHBHFCO_01575	CDS	717	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
OBHBHFCO_01576	CDS	495				hypothetical protein
OBHBHFCO_01577	CDS	933	yoaD	1.1.1.-	COG0111	Putative 2-hydroxyacid dehydrogenase YoaD
OBHBHFCO_01578	CDS	711	kdsB_2	2.7.7.38		8-amino-3,8-dideoxy-manno-octulosonate cytidylyltransferase
OBHBHFCO_01579	CDS	1008	iolG	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
OBHBHFCO_01580	CDS	573	gmhA	5.3.1.28		Phosphoheptose isomerase
OBHBHFCO_01581	CDS	711				hypothetical protein
OBHBHFCO_01582	CDS	2901				hypothetical protein
OBHBHFCO_01583	CDS	2013				hypothetical protein
OBHBHFCO_01584	CDS	1377				hypothetical protein
OBHBHFCO_01585	CDS	687				hypothetical protein
OBHBHFCO_01586	CDS	978				hypothetical protein
OBHBHFCO_01587	CDS	990	alr	5.1.1.1		Alanine racemase
OBHBHFCO_01588	CDS	468	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
OBHBHFCO_01589	CDS	1485	alsT		COG1115	Amino-acid carrier protein AlsT
OBHBHFCO_01590	CDS	729	glnQ_3	3.6.3.-	COG1126	Glutamine transport ATP-binding protein GlnQ
OBHBHFCO_01591	CDS	744				hypothetical protein
OBHBHFCO_01592	CDS	138				hypothetical protein
OBHBHFCO_01593	CDS	570	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
OBHBHFCO_01594	CDS	366			COG0537	putative HIT-like protein
OBHBHFCO_01595	CDS	993	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
OBHBHFCO_01596	CDS	2322	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
OBHBHFCO_01597	CDS	1281	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
OBHBHFCO_01598	CDS	831	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
OBHBHFCO_01599	CDS	1671	rpsA		COG0539	30S ribosomal protein S1
OBHBHFCO_01600	CDS	492				hypothetical protein
OBHBHFCO_01601	CDS	1584	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
OBHBHFCO_01602	CDS	555	ompR			Transcriptional regulatory protein OmpR
OBHBHFCO_01603	CDS	954	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
OBHBHFCO_01604	CDS	1632	kpsD		COG1596	Polysialic acid transport protein KpsD
OBHBHFCO_01605	CDS	1116				hypothetical protein
OBHBHFCO_01606	CDS	663	kpsT			Polysialic acid transport ATP-binding protein KpsT
OBHBHFCO_01607	CDS	783	kpsM		COG1682	Polysialic acid transport protein KpsM
OBHBHFCO_01608	CDS	417				hypothetical protein
OBHBHFCO_01609	CDS	564				hypothetical protein
OBHBHFCO_01610	CDS	690				hypothetical protein
OBHBHFCO_01611	CDS	711				hypothetical protein
OBHBHFCO_01612	CDS	966	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
OBHBHFCO_01613	CDS	1320	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
OBHBHFCO_01614	CDS	1098	prfB			Peptide chain release factor 2
OBHBHFCO_01615	CDS	273				hypothetical protein
OBHBHFCO_01616	CDS	105				hypothetical protein
OBHBHFCO_01617	CDS	1119	truD	5.4.99.27	COG0585	tRNA pseudouridine synthase D
OBHBHFCO_01618	CDS	822	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
OBHBHFCO_01619	CDS	1074				hypothetical protein
OBHBHFCO_01620	CDS	384				hypothetical protein
OBHBHFCO_01621	CDS	696	dsbI		COG1495	Protein-disulfide oxidoreductase DsbI
OBHBHFCO_01622	CDS	639	dsbL		COG0526	Thiol:disulfide interchange protein DsbL
OBHBHFCO_01623	CDS	141				hypothetical protein
OBHBHFCO_01624	CDS	633				hypothetical protein
OBHBHFCO_01625	CDS	243				hypothetical protein
OBHBHFCO_01626	CDS	1053		3.1.4.17	COG2404	3',5'-cyclic-nucleotide phosphodiesterase
OBHBHFCO_01627	CDS	2178	flhA		COG1298	Flagellar biosynthesis protein FlhA
OBHBHFCO_01628	CDS	411	cymR			HTH-type transcriptional regulator CymR
OBHBHFCO_01629	CDS	273	rpsO		COG0184	30S ribosomal protein S15
OBHBHFCO_01630	CDS	2970				hypothetical protein
OBHBHFCO_01631	CDS	2253				hypothetical protein
OBHBHFCO_01632	tRNA	87				tRNA-Leu(caa)
OBHBHFCO_01633	CDS	696				hypothetical protein
OBHBHFCO_01634	CDS	879	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
OBHBHFCO_01635	CDS	384				hypothetical protein
OBHBHFCO_01636	CDS	429			COG0789	putative HTH-type transcriptional regulator
OBHBHFCO_01637	CDS	573	acr3		COG0798	Arsenical-resistance protein Acr3
OBHBHFCO_01638	CDS	393				hypothetical protein
OBHBHFCO_01639	CDS	423	arsC	1.20.4.4	COG0394	Arsenate reductase
OBHBHFCO_01640	CDS	318				hypothetical protein
OBHBHFCO_01641	CDS	948			COG0701	Putative two-component membrane permease complex subunit SMU_747c
OBHBHFCO_01642	CDS	972	srpA	1.11.1.-	COG0753	Catalase-related peroxidase
OBHBHFCO_01643	CDS	510	ywrO	1.6.99.-	COG2249	General stress protein 14
OBHBHFCO_01644	CDS	1116	solA	1.5.3.-	COG0665	N-methyl-L-tryptophan oxidase
OBHBHFCO_01645	CDS	603	ydeN	3.-.-.-	COG3545	Putative hydrolase YdeN
OBHBHFCO_01646	CDS	1488				hypothetical protein
OBHBHFCO_01647	CDS	1071			COG3177	putative protein
OBHBHFCO_01648	CDS	1233	hsdS		COG0732	Type-1 restriction enzyme EcoKI specificity protein
OBHBHFCO_01649	CDS	765				hypothetical protein
OBHBHFCO_01650	CDS	498				hypothetical protein
OBHBHFCO_01651	CDS	432				hypothetical protein
OBHBHFCO_01652	CDS	519	fmt_2	2.1.2.9		Methionyl-tRNA formyltransferase
OBHBHFCO_01653	CDS	147				hypothetical protein
OBHBHFCO_01654	CDS	228				hypothetical protein
OBHBHFCO_01655	CDS	717				hypothetical protein
OBHBHFCO_01656	CDS	306				hypothetical protein
OBHBHFCO_01657	CDS	915	fabH_2	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
OBHBHFCO_01658	CDS	144				hypothetical protein
OBHBHFCO_01659	CDS	1212				hypothetical protein
OBHBHFCO_01660	CDS	699	legF_1	2.7.7.82	COG1083	CMP-N,N'-diacetyllegionaminic acid synthase
OBHBHFCO_01661	CDS	825	pseG	3.6.1.57	COG3980	UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-altropyranose hydrolase
OBHBHFCO_01662	CDS	726	fmt_3	2.1.2.9		Methionyl-tRNA formyltransferase
OBHBHFCO_01663	CDS	675	bshB1	3.5.1.-	COG2120	N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 1
OBHBHFCO_01664	CDS	474	pseH	2.3.1.202	COG1670	UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine N-acetyltransferase
OBHBHFCO_01665	CDS	747	hisF_2	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
OBHBHFCO_01666	CDS	606	hisH_2	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
OBHBHFCO_01667	CDS	1137				hypothetical protein
OBHBHFCO_01668	CDS	1032	pseI	2.5.1.97	COG2089	Pseudaminic acid synthase
OBHBHFCO_01669	CDS	183				hypothetical protein
OBHBHFCO_01670	CDS	540	resE	2.7.13.3		Sensor histidine kinase ResE
OBHBHFCO_01671	CDS	1932	uup		COG0488	ABC transporter ATP-binding protein uup
OBHBHFCO_01672	tRNA	75				tRNA-Gly(gcc)
OBHBHFCO_01673	CDS	1167	moeA_2	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
OBHBHFCO_01674	CDS	1257	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
OBHBHFCO_01675	CDS	861	yicL		COG0697	putative inner membrane transporter YicL
OBHBHFCO_01676	CDS	579	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
OBHBHFCO_01677	CDS	1779	menF_2	5.4.4.2		Isochorismate synthase MenF
OBHBHFCO_01678	CDS	1065	xerH		COG0582	Tyrosine recombinase XerH
OBHBHFCO_01679	CDS	939	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
OBHBHFCO_01680	CDS	1215	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
OBHBHFCO_01681	CDS	234	acpP			Acyl carrier protein
OBHBHFCO_01682	CDS	666	tenA	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
OBHBHFCO_01683	CDS	408				hypothetical protein
OBHBHFCO_01684	CDS	744	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
OBHBHFCO_01685	CDS	1479	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
OBHBHFCO_01686	CDS	1062	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
OBHBHFCO_01687	CDS	1209	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
OBHBHFCO_01688	tmRNA	359	ssrA			transfer-messenger RNA, SsrA
OBHBHFCO_01689	CDS	411				hypothetical protein
OBHBHFCO_01690	CDS	1011	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
OBHBHFCO_01691	CDS	1044				hypothetical protein
OBHBHFCO_01692	CDS	1392	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
OBHBHFCO_01693	CDS	1797	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
OBHBHFCO_01694	CDS	2238	glnD	2.7.7.59		Bifunctional uridylyltransferase/uridylyl-removing enzyme
OBHBHFCO_01695	CDS	1122				hypothetical protein
OBHBHFCO_01696	CDS	270				hypothetical protein
OBHBHFCO_01697	CDS	360				hypothetical protein
OBHBHFCO_01698	CDS	1005	legI	2.5.1.101	COG2089	N,N'-diacetyllegionaminic acid synthase
OBHBHFCO_01699	CDS	1155	legG	3.2.1.184	COG0381	GDP/UDP-N,N'-diacetylbacillosamine 2-epimerase (hydrolyzing)
OBHBHFCO_01700	CDS	1026	cugP	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
OBHBHFCO_01701	CDS	906				hypothetical protein
OBHBHFCO_01702	CDS	708	legF_2	2.7.7.82	COG1083	CMP-N,N'-diacetyllegionaminic acid synthase
OBHBHFCO_01703	CDS	771	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
OBHBHFCO_01704	CDS	3813				hypothetical protein
OBHBHFCO_01705	CDS	1098				hypothetical protein
OBHBHFCO_01706	CDS	1023				hypothetical protein
OBHBHFCO_01707	CDS	231				hypothetical protein
OBHBHFCO_01708	CDS	894				hypothetical protein
OBHBHFCO_01709	CDS	417				hypothetical protein
OBHBHFCO_01710	CDS	1563				hypothetical protein
OBHBHFCO_01711	CDS	1062	fabH_3	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
OBHBHFCO_01712	CDS	222				hypothetical protein
OBHBHFCO_01713	CDS	351				hypothetical protein
OBHBHFCO_01714	CDS	993	rmd	1.1.1.281		GDP-6-deoxy-D-mannose reductase
OBHBHFCO_01715	CDS	1155	epsN	2.6.1.-	COG0399	Putative pyridoxal phosphate-dependent aminotransferase EpsN
OBHBHFCO_01716	CDS	249				hypothetical protein
OBHBHFCO_01717	CDS	228	pglD_2	2.3.1.203	COG0110	UDP-N-acetylbacillosamine N-acetyltransferase
OBHBHFCO_01718	CDS	318				hypothetical protein
OBHBHFCO_01719	CDS	387				hypothetical protein
OBHBHFCO_01720	rRNA	1181				23S ribosomal RNA (partial)
OBHBHFCO_01721	tRNA	77				tRNA-Ile(gat)
OBHBHFCO_01722	tRNA	76				tRNA-Ala(tgc)
OBHBHFCO_01723	rRNA	1510				16S ribosomal RNA
OBHBHFCO_01724	CDS	1224				hypothetical protein
OBHBHFCO_01725	CDS	768				hypothetical protein
OBHBHFCO_01726	CDS	1638				hypothetical protein
OBHBHFCO_01727	rRNA	1707				23S ribosomal RNA (partial)
OBHBHFCO_01728	CDS	1458				hypothetical protein
OBHBHFCO_01729	CDS	522				hypothetical protein
OBHBHFCO_01730	CDS	402				hypothetical protein
OBHBHFCO_01731	CDS	1035				hypothetical protein
OBHBHFCO_01732	CDS	1524	dcuD_2		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
OBHBHFCO_01733	CDS	282				hypothetical protein
OBHBHFCO_01734	CDS	1881				hypothetical protein
OBHBHFCO_01735	CDS	123				hypothetical protein
OBHBHFCO_01736	CDS	336	flaB			Flagellin B
OBHBHFCO_01737	CDS	1650				hypothetical protein
OBHBHFCO_01738	CDS	1509	dltA	6.2.1.54	COG1020	D-alanine--D-alanyl carrier protein ligase
OBHBHFCO_01739	CDS	336	flaA		COG1344	Flagellin A
OBHBHFCO_01740	CDS	444				hypothetical protein
OBHBHFCO_01741	CDS	441	trg		COG0840	Methyl-accepting chemotaxis protein III
OBHBHFCO_01742	CDS	261				hypothetical protein
OBHBHFCO_01743	CDS	207				hypothetical protein
