locus_tag	ftype	length_bp	gene	EC_number	COG	product
HIOKELPH_01427	CDS	288				hypothetical protein
HIOKELPH_01428	CDS	2076				hypothetical protein
HIOKELPH_01429	CDS	1374				hypothetical protein
HIOKELPH_01430	CDS	807	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
HIOKELPH_01431	CDS	855	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
HIOKELPH_01432	CDS	855				hypothetical protein
HIOKELPH_01433	CDS	339				Bacteriohemerythrin
HIOKELPH_01434	CDS	237				hypothetical protein
HIOKELPH_01435	CDS	759				hypothetical protein
HIOKELPH_01436	tRNA	75				tRNA-Gly(gcc)
HIOKELPH_01437	tRNA	89				tRNA-Leu(taa)
HIOKELPH_01438	tRNA	74				tRNA-Cys(gca)
HIOKELPH_01439	tRNA	88				tRNA-Ser(tga)
HIOKELPH_01440	CDS	330				hypothetical protein
HIOKELPH_01441	CDS	1758				hypothetical protein
HIOKELPH_01442	CDS	981	ribD		COG0117	Riboflavin biosynthesis protein RibD
HIOKELPH_01443	CDS	522				hypothetical protein
HIOKELPH_01444	CDS	1365	tdcG	4.3.1.17	COG1760	L-serine dehydratase TdcG
HIOKELPH_01445	CDS	1323	sdaC		COG0814	Serine transporter
HIOKELPH_01446	CDS	417				hypothetical protein
HIOKELPH_01447	CDS	738				hypothetical protein
HIOKELPH_01448	CDS	426	tolQ_2			Tol-Pal system protein TolQ
HIOKELPH_01449	CDS	390	tolR			Tol-Pal system protein TolR
HIOKELPH_01450	CDS	870				hypothetical protein
HIOKELPH_01451	CDS	162				hypothetical protein
HIOKELPH_01452	CDS	984	mnmA_1	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
HIOKELPH_01453	CDS	1344	fhaC		COG2831	Filamentous hemagglutinin transporter protein FhaC
HIOKELPH_01454	CDS	258				hypothetical protein
HIOKELPH_01455	CDS	1641	fhaB		COG3210	Filamentous hemagglutinin
HIOKELPH_01456	CDS	852				hypothetical protein
HIOKELPH_01457	CDS	993				hypothetical protein
HIOKELPH_01458	CDS	1140				hypothetical protein
HIOKELPH_01459	CDS	549				hypothetical protein
HIOKELPH_01460	CDS	1092	aroC	4.2.3.5	COG0082	Chorismate synthase
HIOKELPH_01461	CDS	675	rnc	3.1.26.3	COG0571	Ribonuclease 3
HIOKELPH_01462	CDS	441	rnhA	3.1.26.4	COG0328	Ribonuclease H
HIOKELPH_01463	CDS	984	lapB			Lipopolysaccharide assembly protein B
HIOKELPH_01464	CDS	1827	dnaG	2.7.7.-		DNA primase
HIOKELPH_01465	CDS	270				hypothetical protein
HIOKELPH_01466	CDS	558				hypothetical protein
HIOKELPH_01467	CDS	1284	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
HIOKELPH_01468	CDS	306			COG0718	Nucleoid-associated protein
HIOKELPH_01469	CDS	1098				hypothetical protein
HIOKELPH_01470	CDS	840		2.5.1.10		Farnesyl diphosphate synthase
HIOKELPH_01471	CDS	1899	tkt	2.2.1.1		Transketolase
HIOKELPH_01472	CDS	1116				hypothetical protein
HIOKELPH_01473	CDS	723	mkl		COG1127	putative ribonucleotide transport ATP-binding protein mkl
HIOKELPH_01474	CDS	897				hypothetical protein
HIOKELPH_01475	CDS	603				hypothetical protein
HIOKELPH_01476	CDS	501				hypothetical protein
HIOKELPH_01477	CDS	759	map	3.4.11.18	COG0024	Methionine aminopeptidase 1
HIOKELPH_01478	CDS	744	murI	5.1.1.3	COG0796	Glutamate racemase
HIOKELPH_01479	CDS	465				hypothetical protein
HIOKELPH_01480	CDS	1170	nhaA_1		COG3004	Na(+)/H(+) antiporter NhaA
HIOKELPH_01481	CDS	1149	nhaA_2		COG3004	Na(+)/H(+) antiporter NhaA
HIOKELPH_01482	CDS	183				hypothetical protein
HIOKELPH_01483	CDS	2070				hypothetical protein
HIOKELPH_01484	CDS	540	tpd		COG3470	34 kDa membrane antigen
HIOKELPH_01485	CDS	1404				hypothetical protein
HIOKELPH_01486	CDS	1296				hypothetical protein
HIOKELPH_01487	CDS	1119				hypothetical protein
HIOKELPH_01488	CDS	648	yknY	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
HIOKELPH_01489	CDS	489	resA_2			Thiol-disulfide oxidoreductase ResA
HIOKELPH_01490	CDS	504				hypothetical protein
HIOKELPH_01491	CDS	1056	obg	3.6.5.-		GTPase Obg
HIOKELPH_01492	CDS	255	rpmA		COG0211	50S ribosomal protein L27
HIOKELPH_01493	CDS	309	rplU		COG0261	50S ribosomal protein L21
HIOKELPH_01494	CDS	987				hypothetical protein
HIOKELPH_01495	CDS	624				hypothetical protein
HIOKELPH_01496	CDS	1353				hypothetical protein
HIOKELPH_01497	CDS	1338	dcuA		COG2704	Anaerobic C4-dicarboxylate transporter DcuA
HIOKELPH_01498	CDS	1407	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
HIOKELPH_01499	CDS	696	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
HIOKELPH_01500	CDS	693	ygeA	5.1.1.13		L-aspartate/glutamate-specific racemase
HIOKELPH_01501	CDS	201				hypothetical protein
HIOKELPH_01502	CDS	624				hypothetical protein
HIOKELPH_01503	CDS	105				hypothetical protein
HIOKELPH_01504	CDS	1125	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
HIOKELPH_01505	CDS	1563	cydA	7.1.1.7	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
HIOKELPH_01506	CDS	231				hypothetical protein
HIOKELPH_01507	CDS	1668	lldP		COG1620	L-lactate permease
HIOKELPH_01508	CDS	738	lutA_2		COG0247	Lactate utilization protein A
HIOKELPH_01509	CDS	1440	lutB		COG1139	Lactate utilization protein B
HIOKELPH_01510	CDS	657	lutC			Lactate utilization protein C
HIOKELPH_01511	CDS	690				Bacteriohemerythrin
HIOKELPH_01512	CDS	612				Bacteriohemerythrin
HIOKELPH_01513	CDS	1032				hypothetical protein
HIOKELPH_01514	CDS	897				hypothetical protein
HIOKELPH_01515	CDS	1230		3.5.4.40	COG0402	Aminodeoxyfutalosine deaminase
HIOKELPH_01516	CDS	489	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
HIOKELPH_01517	CDS	483				hypothetical protein
HIOKELPH_01518	CDS	1431	srp54			Signal recognition particle 54 kDa protein
HIOKELPH_01519	CDS	867	ylxH		COG0455	Flagellum site-determining protein YlxH
HIOKELPH_01520	CDS	357				hypothetical protein
HIOKELPH_01521	CDS	693	fliA		COG1191	RNA polymerase sigma factor FliA
HIOKELPH_01522	CDS	1077	fliM		COG1868	Flagellar motor switch protein FliM
HIOKELPH_01523	CDS	837				hypothetical protein
HIOKELPH_01524	CDS	552				hypothetical protein
HIOKELPH_01525	CDS	855				hypothetical protein
HIOKELPH_01526	CDS	633				hypothetical protein
HIOKELPH_01527	CDS	789				hypothetical protein
HIOKELPH_01528	CDS	606				hypothetical protein
HIOKELPH_01529	CDS	1017	mnmA_2	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
HIOKELPH_01530	CDS	1809				hypothetical protein
HIOKELPH_01531	CDS	720				Bacteriohemerythrin
HIOKELPH_01532	CDS	1872				hypothetical protein
HIOKELPH_01533	CDS	1638				hypothetical protein
HIOKELPH_01534	CDS	864				hypothetical protein
HIOKELPH_01535	CDS	1887				hypothetical protein
HIOKELPH_01536	CDS	324				hypothetical protein
HIOKELPH_01537	CDS	1809	typA		COG1217	GTP-binding protein TypA/BipA
HIOKELPH_01538	CDS	651				hypothetical protein
HIOKELPH_01539	CDS	1350				hypothetical protein
HIOKELPH_01540	CDS	1209	bcr			Bicyclomycin resistance protein
HIOKELPH_01541	CDS	702				hypothetical protein
HIOKELPH_01542	CDS	2139				hypothetical protein
HIOKELPH_01543	CDS	1182				hypothetical protein
HIOKELPH_01544	CDS	2637				hypothetical protein
HIOKELPH_01545	CDS	1098				hypothetical protein
HIOKELPH_01546	CDS	1023				hypothetical protein
HIOKELPH_01547	CDS	708				hypothetical protein
HIOKELPH_01548	CDS	534				Bacteriohemerythrin
HIOKELPH_01549	CDS	1020	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
HIOKELPH_01550	CDS	1263	kgtP			Alpha-ketoglutarate permease
HIOKELPH_01551	CDS	858	moaA_2			GTP 3',8-cyclase
HIOKELPH_01552	CDS	807	btuF		COG0614	Vitamin B12-binding protein
HIOKELPH_01553	CDS	780	fepC		COG1120	Ferric enterobactin transport ATP-binding protein FepC
HIOKELPH_01554	CDS	1002	hmuU		COG0609	Hemin transport system permease protein HmuU
HIOKELPH_01555	CDS	2109	btuB			Vitamin B12 transporter BtuB
HIOKELPH_01556	CDS	756	hugZ	1.14.99.-	COG0748	Heme oxygenase HugZ
HIOKELPH_01557	CDS	1068	prfA		COG0216	Peptide chain release factor RF1
HIOKELPH_01558	CDS	264				hypothetical protein
HIOKELPH_01559	CDS	501	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
HIOKELPH_01560	CDS	1161	sat	2.7.7.4		Sulfate adenylyltransferase
HIOKELPH_01561	CDS	888				hypothetical protein
HIOKELPH_01562	CDS	1116	ispDF		COG0245	Bifunctional enzyme IspD/IspF
HIOKELPH_01563	CDS	1107				Iron-sulfur cluster carrier protein
HIOKELPH_01564	CDS	1164	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
HIOKELPH_01565	CDS	516				hypothetical protein
HIOKELPH_01566	CDS	624	hisI	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
HIOKELPH_01567	CDS	768	hisF_2	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
HIOKELPH_01568	CDS	729	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
HIOKELPH_01569	CDS	588	hisH_3	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
HIOKELPH_01570	CDS	1062	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
HIOKELPH_01571	CDS	1287	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
HIOKELPH_01572	CDS	900	hisG	2.4.2.17		ATP phosphoribosyltransferase
HIOKELPH_01573	CDS	354	rplQ		COG0203	50S ribosomal protein L17
HIOKELPH_01574	CDS	1014	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
HIOKELPH_01575	CDS	627	rpsD		COG0522	30S ribosomal protein S4
HIOKELPH_01576	CDS	393	rpsK			30S ribosomal protein S11
HIOKELPH_01577	CDS	366	rpsM		COG0099	30S ribosomal protein S13
HIOKELPH_01578	CDS	219	infA		COG0361	Translation initiation factor IF-1
HIOKELPH_01579	CDS	861				hypothetical protein
HIOKELPH_01580	CDS	489				hypothetical protein
HIOKELPH_01581	CDS	315				hypothetical protein
HIOKELPH_01582	CDS	246				hypothetical protein
HIOKELPH_01583	CDS	612				hypothetical protein
HIOKELPH_01584	CDS	1104				hypothetical protein
HIOKELPH_01585	CDS	159				hypothetical protein
HIOKELPH_01586	CDS	435				hypothetical protein
HIOKELPH_01587	CDS	219				hypothetical protein
HIOKELPH_01588	CDS	1308	proP_2			Proline/betaine transporter
HIOKELPH_01589	CDS	1626	yojI		COG4615	ABC transporter ATP-binding/permease protein YojI
HIOKELPH_01590	CDS	474				hypothetical protein
HIOKELPH_01591	CDS	429	vhb			Bacterial hemoglobin
HIOKELPH_01592	CDS	2778				hypothetical protein
HIOKELPH_01593	CDS	1539	appA			Oligopeptide-binding protein AppA
HIOKELPH_01594	CDS	945	cntB		COG0601	Metal-staphylopine import system permease protein CntB
HIOKELPH_01595	CDS	756	dppC		COG1173	Dipeptide transport system permease protein DppC
HIOKELPH_01596	CDS	711	dppD		COG0444	Dipeptide transport ATP-binding protein DppD
HIOKELPH_01597	CDS	666	nikE	7.2.2.11		Nickel import ATP-binding protein NikE
HIOKELPH_01598	CDS	390	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3, chloroplastic
HIOKELPH_01599	CDS	504	nqo6	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit 6
HIOKELPH_01600	CDS	792	ndhJ	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit J, chloroplastic
HIOKELPH_01601	CDS	1227	nuoD	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit D
HIOKELPH_01602	CDS	228				hypothetical protein
HIOKELPH_01603	CDS	693				hypothetical protein
HIOKELPH_01604	CDS	2463				hypothetical protein
HIOKELPH_01605	CDS	999	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
HIOKELPH_01606	CDS	666	ndhI	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
HIOKELPH_01607	CDS	516	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
HIOKELPH_01608	CDS	294	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
HIOKELPH_01609	CDS	1791	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
HIOKELPH_01610	CDS	1491	ndhD	7.1.1.-		NAD(P)H-quinone oxidoreductase chain 4
HIOKELPH_01611	CDS	1374	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
HIOKELPH_01612	CDS	2367				hypothetical protein
HIOKELPH_01613	CDS	711	COQ3_4	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
HIOKELPH_01614	CDS	375				hypothetical protein
HIOKELPH_01615	CDS	1005	pyrC_2	3.5.2.3	COG0418	Dihydroorotase
HIOKELPH_01616	CDS	243				hypothetical protein
HIOKELPH_01617	CDS	357	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
HIOKELPH_01618	CDS	1548	eptA	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
HIOKELPH_01619	CDS	759	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
HIOKELPH_01620	CDS	1137				hypothetical protein
HIOKELPH_01621	CDS	264				putative protein
HIOKELPH_01622	CDS	474	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
HIOKELPH_01623	CDS	153				hypothetical protein
HIOKELPH_01624	CDS	1311	proP_3			Proline/betaine transporter
HIOKELPH_01625	CDS	477				hypothetical protein
HIOKELPH_01626	CDS	864				hypothetical protein
HIOKELPH_01627	CDS	354	rplT		COG0292	50S ribosomal protein L20
HIOKELPH_01628	CDS	192				hypothetical protein
HIOKELPH_01629	CDS	1167				hypothetical protein
HIOKELPH_01630	CDS	1182	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
HIOKELPH_01631	CDS	972				hypothetical protein
HIOKELPH_01632	CDS	1884				hypothetical protein
HIOKELPH_01633	CDS	636	cynT	4.2.1.1	COG0288	Carbonic anhydrase 1
HIOKELPH_01634	CDS	696	yccA		COG0670	Modulator of FtsH protease YccA
HIOKELPH_01635	CDS	357				hypothetical protein
HIOKELPH_01636	CDS	558	frr		COG0233	Ribosome-recycling factor
HIOKELPH_01637	CDS	609	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
HIOKELPH_01638	CDS	411				hypothetical protein
HIOKELPH_01639	CDS	1023	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
HIOKELPH_01640	CDS	1389	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
HIOKELPH_01641	CDS	540	yrdA		COG0663	Protein YrdA
HIOKELPH_01642	CDS	630	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
HIOKELPH_01643	CDS	1185	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
HIOKELPH_01644	CDS	840	argB	2.7.2.8	COG0548	Acetylglutamate kinase
HIOKELPH_01645	CDS	447	ypeA	2.3.1.-	COG0456	Acetyltransferase YpeA
HIOKELPH_01646	CDS	1029	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
HIOKELPH_01647	CDS	1104	fokIM	2.1.1.72		Modification methylase FokI
HIOKELPH_01648	CDS	519	infC			Translation initiation factor IF-3
HIOKELPH_01649	CDS	1809	thrZ	6.1.1.3	COG0441	Threonine--tRNA ligase 2
HIOKELPH_01650	CDS	804	uppP	3.6.1.27		Undecaprenyl-diphosphatase
HIOKELPH_01651	CDS	1992				hypothetical protein
HIOKELPH_01652	CDS	2223	mtgA	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
HIOKELPH_01653	CDS	5253	yfhM		COG2373	Alpha-2-macroglobulin
HIOKELPH_01654	CDS	354				hypothetical protein
HIOKELPH_01655	CDS	1149				hypothetical protein
HIOKELPH_01656	CDS	1182			COG2256	putative AAA domain-containing protein
HIOKELPH_01657	CDS	729	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
HIOKELPH_01658	CDS	1338	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
HIOKELPH_01659	CDS	813				hypothetical protein
HIOKELPH_01660	CDS	1386	fliI	7.1.2.2	COG1157	Flagellum-specific ATP synthase
HIOKELPH_01661	CDS	603	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
HIOKELPH_01662	CDS	1335	tig	5.2.1.8	COG0544	Trigger factor
HIOKELPH_01663	CDS	585	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
HIOKELPH_01664	CDS	528	def	3.5.1.88	COG0242	Peptide deformylase
HIOKELPH_01665	CDS	1506	comM		COG0606	Competence protein ComM
HIOKELPH_01666	CDS	699				hypothetical protein
HIOKELPH_01667	CDS	1371	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
HIOKELPH_01668	CDS	576	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
HIOKELPH_01669	CDS	90				hypothetical protein
HIOKELPH_01670	CDS	393				hypothetical protein
HIOKELPH_01671	CDS	339				hypothetical protein
HIOKELPH_01672	CDS	306				hypothetical protein
HIOKELPH_01673	CDS	741				hypothetical protein
HIOKELPH_01674	CDS	210				hypothetical protein
HIOKELPH_01675	CDS	1185	apaH	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
HIOKELPH_01676	CDS	1362				hypothetical protein
HIOKELPH_01677	CDS	792	ynfM			Inner membrane transport protein YnfM
HIOKELPH_01678	CDS	1215				hypothetical protein
HIOKELPH_01679	CDS	747				hypothetical protein
HIOKELPH_01680	CDS	411	exbD_2		COG0848	Biopolymer transport protein ExbD
HIOKELPH_01681	CDS	762	exbB		COG0811	Biopolymer transport protein ExbB
HIOKELPH_01682	CDS	2277			COG1629	putative TonB-dependent receptor
HIOKELPH_01683	CDS	843				hypothetical protein
HIOKELPH_01684	CDS	123				hypothetical protein
HIOKELPH_01685	CDS	1005	futA1			Iron uptake protein A1
HIOKELPH_01686	CDS	1617				hypothetical protein
HIOKELPH_01687	CDS	906	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
HIOKELPH_01688	CDS	1206		1.5.1.43		Carboxynorspermidine synthase
HIOKELPH_01689	CDS	663	sodB	1.15.1.1	COG0605	Superoxide dismutase [Fe]
HIOKELPH_01690	CDS	429				hypothetical protein
HIOKELPH_01691	CDS	408				hypothetical protein
HIOKELPH_01692	tRNA	75				tRNA-Glu(ttc)
HIOKELPH_01693	CDS	564	mntP		COG1971	putative manganese efflux pump MntP
HIOKELPH_01694	CDS	870	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
HIOKELPH_01695	CDS	885	COQ2	2.5.1.39		4-hydroxybenzoate polyprenyltransferase, mitochondrial
HIOKELPH_01696	CDS	501				hypothetical protein
HIOKELPH_01697	CDS	519				hypothetical protein
HIOKELPH_01698	CDS	963	moaA_3	4.1.99.22	COG2896	GTP 3',8-cyclase
HIOKELPH_01699	CDS	744	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
HIOKELPH_01700	CDS	582				hypothetical protein
HIOKELPH_01701	CDS	423				hypothetical protein
HIOKELPH_01702	CDS	408				hypothetical protein
HIOKELPH_01703	CDS	654	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
HIOKELPH_01704	CDS	201	rpmE		COG0254	50S ribosomal protein L31
HIOKELPH_01705	CDS	825	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
HIOKELPH_01706	CDS	684	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
HIOKELPH_01707	CDS	948				hypothetical protein
HIOKELPH_01708	CDS	807				hypothetical protein
HIOKELPH_01709	CDS	1206	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
HIOKELPH_01710	CDS	1251	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
HIOKELPH_01711	CDS	339				hypothetical protein
HIOKELPH_01712	CDS	315	trxA		COG0526	Thioredoxin
HIOKELPH_01713	CDS	939	trxB	1.8.1.9	COG0492	Thioredoxin reductase
HIOKELPH_01714	CDS	1782				hypothetical protein
HIOKELPH_01715	CDS	867	aadK_1	2.7.7.-		Aminoglycoside 6-adenylyltransferase
HIOKELPH_01716	CDS	441				hypothetical protein
HIOKELPH_01717	CDS	453				hypothetical protein
HIOKELPH_01718	CDS	666				hypothetical protein
HIOKELPH_01719	CDS	795	aphA	2.7.1.95		Aminoglycoside 3'-phosphotransferase
HIOKELPH_01720	CDS	486	ant1_1	2.7.7.47		Streptomycin 3''-adenylyltransferase
HIOKELPH_01721	CDS	324	ant1_2	2.7.7.47		Streptomycin 3''-adenylyltransferase
HIOKELPH_01722	CDS	1353	apt_3	2.4.2.7		Adenine phosphoribosyltransferase
HIOKELPH_01723	CDS	924	aacA-aphD			Bifunctional AAC/APH
HIOKELPH_01724	CDS	1005				hypothetical protein
HIOKELPH_01725	CDS	471	aadK_2	2.7.7.-		Aminoglycoside 6-adenylyltransferase
HIOKELPH_01726	rRNA	3050				23S ribosomal RNA
HIOKELPH_01727	tRNA	77				tRNA-Ile(gat)
HIOKELPH_01728	tRNA	76				tRNA-Ala(tgc)
HIOKELPH_01729	rRNA	1510				16S ribosomal RNA
HIOKELPH_01730	CDS	918	hph	2.7.1.163		Hygromycin-B 4-O-kinase
HIOKELPH_01731	CDS	546				hypothetical protein
HIOKELPH_01732	CDS	780	ant1_3	2.7.7.47		Streptomycin 3''-adenylyltransferase
HIOKELPH_01733	CDS	771	deoD	2.4.2.1		Purine nucleoside phosphorylase DeoD-type
HIOKELPH_01734	CDS	930	tetO			Tetracycline resistance protein TetO
HIOKELPH_01735	CDS	273	flaA			Flagellin A
HIOKELPH_01736	CDS	711				hypothetical protein
