locus_tag	ftype	length_bp	gene	EC_number	COG	product
NFMMKAFD_01405	CDS	615				hypothetical protein
NFMMKAFD_01406	CDS	522				hypothetical protein
NFMMKAFD_01407	CDS	756	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
NFMMKAFD_01408	CDS	687	pfs	3.2.2.30	COG0775	Aminodeoxyfutalosine nucleosidase
NFMMKAFD_01409	CDS	921	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
NFMMKAFD_01410	CDS	570				hypothetical protein
NFMMKAFD_01411	CDS	948	cpoB			Cell division coordinator CpoB
NFMMKAFD_01412	CDS	498	pal_2		COG2885	Peptidoglycan-associated lipoprotein
NFMMKAFD_01413	CDS	1209	tolB			Tol-Pal system protein TolB
NFMMKAFD_01414	CDS	780				hypothetical protein
NFMMKAFD_01415	CDS	390	exbD_2		COG0848	Biopolymer transport protein ExbD
NFMMKAFD_01416	CDS	555	tolQ_2			Tol-Pal system protein TolQ
NFMMKAFD_01417	CDS	390	atpC		COG0355	ATP synthase epsilon chain
NFMMKAFD_01418	CDS	1398	atpD_1	7.1.2.2	COG0055	ATP synthase subunit beta
NFMMKAFD_01419	CDS	885	atpG_1		COG0224	ATP synthase gamma chain
NFMMKAFD_01420	CDS	1506	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
NFMMKAFD_01421	CDS	522	atpD_2			ATP synthase subunit delta
NFMMKAFD_01422	CDS	513	atpF			ATP synthase subunit b
NFMMKAFD_01423	CDS	426	atpG_2			ATP synthase subunit b'
NFMMKAFD_01424	CDS	837	parB		COG1475	putative chromosome-partitioning protein ParB
NFMMKAFD_01425	CDS	786	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
NFMMKAFD_01426	CDS	654	birA	6.3.4.15		Bifunctional ligase/repressor BirA
NFMMKAFD_01427	CDS	918	fmt_3	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
NFMMKAFD_01428	CDS	756	proB	2.7.2.11	COG0263	Glutamate 5-kinase
NFMMKAFD_01429	CDS	1038	obg	3.6.5.-		GTPase Obg
NFMMKAFD_01430	CDS	255	rpmA		COG0211	50S ribosomal protein L27
NFMMKAFD_01431	CDS	309	rplU		COG0261	50S ribosomal protein L21
NFMMKAFD_01432	CDS	1203				hypothetical protein
NFMMKAFD_01433	CDS	1338				hypothetical protein
NFMMKAFD_01434	CDS	624				hypothetical protein
NFMMKAFD_01435	CDS	369				hypothetical protein
NFMMKAFD_01436	CDS	1362				hypothetical protein
NFMMKAFD_01437	CDS	1338	dcuA		COG2704	Anaerobic C4-dicarboxylate transporter DcuA
NFMMKAFD_01438	CDS	1407	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
NFMMKAFD_01439	CDS	696	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
NFMMKAFD_01440	CDS	696	ygeA	5.1.1.13		L-aspartate/glutamate-specific racemase
NFMMKAFD_01441	CDS	105				hypothetical protein
NFMMKAFD_01442	CDS	1125	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
NFMMKAFD_01443	CDS	1563	cydA	7.1.1.7	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
NFMMKAFD_01444	CDS	270				hypothetical protein
NFMMKAFD_01445	CDS	807				hypothetical protein
NFMMKAFD_01446	CDS	798	cdtB	3.1.-.-		Cytolethal distending toxin subunit B 
NFMMKAFD_01447	CDS	570				hypothetical protein
NFMMKAFD_01448	CDS	1683	lldP		COG1620	L-lactate permease
NFMMKAFD_01449	CDS	741	lutA_1		COG0247	Lactate utilization protein A
NFMMKAFD_01450	CDS	1440	lutB		COG1139	Lactate utilization protein B
NFMMKAFD_01451	CDS	657	lutC			Lactate utilization protein C
NFMMKAFD_01452	CDS	294				Bacteriohemerythrin
NFMMKAFD_01453	CDS	351				hypothetical protein
NFMMKAFD_01454	CDS	222				hypothetical protein
NFMMKAFD_01455	CDS	735				hypothetical protein
NFMMKAFD_01456	CDS	897				hypothetical protein
NFMMKAFD_01457	CDS	1230		3.5.4.40	COG0402	Aminodeoxyfutalosine deaminase
NFMMKAFD_01458	CDS	480	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
NFMMKAFD_01459	CDS	474	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
NFMMKAFD_01460	CDS	1455	srp54			Signal recognition particle 54 kDa protein
NFMMKAFD_01461	CDS	867	ylxH		COG0455	Flagellum site-determining protein YlxH
NFMMKAFD_01462	CDS	357				hypothetical protein
NFMMKAFD_01463	CDS	717	fliA		COG1191	RNA polymerase sigma factor FliA
NFMMKAFD_01464	CDS	1080	fliM		COG1868	Flagellar motor switch protein FliM
NFMMKAFD_01465	CDS	843				hypothetical protein
NFMMKAFD_01466	CDS	432				hypothetical protein
NFMMKAFD_01467	CDS	126				hypothetical protein
NFMMKAFD_01468	CDS	816				hypothetical protein
NFMMKAFD_01469	CDS	597				hypothetical protein
NFMMKAFD_01470	CDS	777				hypothetical protein
NFMMKAFD_01471	CDS	606				hypothetical protein
NFMMKAFD_01472	CDS	1017	mnmA_2	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
NFMMKAFD_01473	CDS	144	yflS		COG0471	Putative malate transporter YflS
NFMMKAFD_01474	CDS	246				hypothetical protein
NFMMKAFD_01475	CDS	345				hypothetical protein
NFMMKAFD_01476	CDS	726				Bacteriohemerythrin
NFMMKAFD_01477	CDS	1872				hypothetical protein
NFMMKAFD_01478	CDS	1638				hypothetical protein
NFMMKAFD_01479	CDS	885				hypothetical protein
NFMMKAFD_01480	CDS	1791				hypothetical protein
NFMMKAFD_01481	CDS	324				hypothetical protein
NFMMKAFD_01482	CDS	1809	typA		COG1217	GTP-binding protein TypA/BipA
NFMMKAFD_01483	CDS	648				hypothetical protein
NFMMKAFD_01484	CDS	1044				hypothetical protein
NFMMKAFD_01485	CDS	1350				hypothetical protein
NFMMKAFD_01486	CDS	1203	bcr			Bicyclomycin resistance protein
NFMMKAFD_01487	CDS	702				hypothetical protein
NFMMKAFD_01488	CDS	1194				hypothetical protein
NFMMKAFD_01489	CDS	3762				hypothetical protein
NFMMKAFD_01490	CDS	1398				hypothetical protein
NFMMKAFD_01491	CDS	1797				hypothetical protein
NFMMKAFD_01492	CDS	546	rfbC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
NFMMKAFD_01493	CDS	1041	fcl	1.1.1.271	COG0451	GDP-L-fucose synthase
NFMMKAFD_01494	CDS	1035	rmd_2	1.1.1.281		GDP-6-deoxy-D-mannose reductase
NFMMKAFD_01495	CDS	939	rfbE	5.1.3.10	COG0451	CDP-paratose 2-epimerase
NFMMKAFD_01496	CDS	1020	hddA	2.7.1.168		D-glycero-alpha-D-manno-heptose 7-phosphate kinase
NFMMKAFD_01497	CDS	159				hypothetical protein
NFMMKAFD_01498	CDS	999				hypothetical protein
NFMMKAFD_01499	CDS	606	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
NFMMKAFD_01500	CDS	675	hddC	2.7.7.71		D-glycero-alpha-D-manno-heptose 1-phosphate guanylyltransferase
NFMMKAFD_01501	CDS	1803				hypothetical protein
NFMMKAFD_01502	CDS	1785				hypothetical protein
NFMMKAFD_01503	CDS	774	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
NFMMKAFD_01504	CDS	762	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
NFMMKAFD_01505	CDS	2340		2.7.3.13	COG0574	L-glutamine kinase
NFMMKAFD_01506	CDS	603		3.5.-.-	COG2071	Gamma-glutamyl-CDP-amidate hydrolase
NFMMKAFD_01507	CDS	762		2.7.7.-	COG1213	CTP:phosphoglutamine cytidylyltransferase
NFMMKAFD_01508	CDS	513		2.7.1.-	COG0529	Cytidine diphosphoramidate kinase
NFMMKAFD_01509	CDS	2070				hypothetical protein
NFMMKAFD_01510	CDS	1185				hypothetical protein
NFMMKAFD_01511	CDS	1122				hypothetical protein
NFMMKAFD_01512	CDS	1362			COG0369	Bifunctional cytochrome P450/NADPH--P450 reductase
NFMMKAFD_01513	CDS	420				hypothetical protein
NFMMKAFD_01514	CDS	348	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
NFMMKAFD_01515	CDS	537				hypothetical protein
NFMMKAFD_01516	CDS	1371	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
NFMMKAFD_01517	CDS	378				hypothetical protein
NFMMKAFD_01518	CDS	327	rsfS			Ribosomal silencing factor RsfS
NFMMKAFD_01519	CDS	546	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
NFMMKAFD_01520	CDS	999	gapA	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 1
NFMMKAFD_01521	CDS	1203	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
NFMMKAFD_01522	CDS	672	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
NFMMKAFD_01523	CDS	825	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
NFMMKAFD_01524	CDS	1494				hypothetical protein
NFMMKAFD_01525	CDS	1110	feoB_1		COG0370	Fe(2+) transporter FeoB
NFMMKAFD_01526	CDS	654	feoB_2		COG0370	Fe(2+) transporter FeoB
NFMMKAFD_01527	CDS	225	feoA		COG1918	Putative Fe(2+) transport protein A
NFMMKAFD_01528	CDS	342				hypothetical protein
NFMMKAFD_01529	CDS	852				hypothetical protein
NFMMKAFD_01530	CDS	1368	pcaB	5.5.1.2	COG0015	3-carboxy-cis,cis-muconate cycloisomerase
NFMMKAFD_01531	CDS	576	metC_1	4.4.1.13	COG0626	Cystathionine beta-lyase
NFMMKAFD_01532	CDS	435	metC_2	4.4.1.13	COG0626	Cystathionine beta-lyase MetC
NFMMKAFD_01533	CDS	759	dcuD_2		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
NFMMKAFD_01534	CDS	291	dcuD_3		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
NFMMKAFD_01535	CDS	312				hypothetical protein
NFMMKAFD_01536	CDS	363	yabJ_2	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
NFMMKAFD_01537	CDS	657				hypothetical protein
NFMMKAFD_01538	CDS	471				hypothetical protein
NFMMKAFD_01539	CDS	1425	katA	1.11.1.6		Catalase
NFMMKAFD_01540	CDS	315				hypothetical protein
NFMMKAFD_01541	CDS	696				hypothetical protein
NFMMKAFD_01542	CDS	492	nifF		COG0716	Flavodoxin 2
NFMMKAFD_01543	CDS	531				hypothetical protein
NFMMKAFD_01544	CDS	711				hypothetical protein
NFMMKAFD_01545	CDS	1806	selB		COG3276	Selenocysteine-specific elongation factor
NFMMKAFD_01546	CDS	1323	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
NFMMKAFD_01547	CDS	1674	rsxB_2	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
NFMMKAFD_01548	CDS	1302	yajR		COG0477	Inner membrane transport protein YajR
NFMMKAFD_01549	CDS	603		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
NFMMKAFD_01550	CDS	2472				hypothetical protein
NFMMKAFD_01551	CDS	570				hypothetical protein
NFMMKAFD_01552	CDS	699	mlaA		COG2853	Intermembrane phospholipid transport system lipoprotein MlaA
NFMMKAFD_01553	CDS	444	gpt	2.4.2.22		Xanthine phosphoribosyltransferase
NFMMKAFD_01554	CDS	1320	adeQ		COG2252	Adenine permease AdeQ
NFMMKAFD_01555	CDS	1065	mqnE	2.5.1.120	COG1060	Aminodeoxyfutalosine synthase
NFMMKAFD_01556	CDS	2349	glnD	2.7.7.59		Bifunctional uridylyltransferase/uridylyl-removing enzyme
NFMMKAFD_01557	CDS	1797	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
NFMMKAFD_01558	CDS	3126				hypothetical protein
NFMMKAFD_01559	CDS	1392	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
NFMMKAFD_01560	CDS	1044			COG0628	Putative transport protein
NFMMKAFD_01561	CDS	1008	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
NFMMKAFD_01562	CDS	411				hypothetical protein
NFMMKAFD_01563	tmRNA	359	ssrA			transfer-messenger RNA, SsrA
NFMMKAFD_01564	CDS	285				hypothetical protein
NFMMKAFD_01565	CDS	1707				hypothetical protein
NFMMKAFD_01566	CDS	1920	tet(O)			tetracycline resistance ribosomal protection protein Tet(O)
NFMMKAFD_01567	CDS	384				hypothetical protein
NFMMKAFD_01568	CDS	2085	ppk	2.7.4.1	COG0855	Polyphosphate kinase
NFMMKAFD_01569	CDS	492	nrfH		COG3005	Cytochrome c-type protein NrfH
NFMMKAFD_01570	CDS	1833	nrfA	1.7.2.2	COG3303	Cytochrome c-552
NFMMKAFD_01571	CDS	555				hypothetical protein
NFMMKAFD_01572	tRNA	90				tRNA-Ser(gct)
NFMMKAFD_01573	CDS	993	yclQ		COG4607	Petrobactin-binding protein YclQ
NFMMKAFD_01574	CDS	756	yclP	7.2.2.-	COG4604	Petrobactin import ATP-binding protein YclP
NFMMKAFD_01575	CDS	939	yclO		COG4605	Petrobactin import system permease protein YclO
NFMMKAFD_01576	CDS	969	yclN		COG4606	Petrobactin import system permease protein YclN
NFMMKAFD_01577	CDS	990				hypothetical protein
NFMMKAFD_01578	CDS	576	mobA	2.7.7.77	COG0746	putative molybdenum cofactor guanylyltransferase
NFMMKAFD_01579	CDS	375				hypothetical protein
NFMMKAFD_01580	CDS	936				hypothetical protein
NFMMKAFD_01581	CDS	339				hypothetical protein
NFMMKAFD_01582	CDS	726				hypothetical protein
NFMMKAFD_01583	CDS	1071	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
NFMMKAFD_01584	CDS	1395				hypothetical protein
NFMMKAFD_01585	CDS	1008	tsaD	2.3.1.234		tRNA N6-adenosine threonylcarbamoyltransferase
NFMMKAFD_01586	CDS	516				hypothetical protein
NFMMKAFD_01587	CDS	1242				hypothetical protein
NFMMKAFD_01588	CDS	714	COQ3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
NFMMKAFD_01589	CDS	3153				hypothetical protein
NFMMKAFD_01590	CDS	996	pyrC_2	3.5.2.3	COG0418	Dihydroorotase
NFMMKAFD_01591	CDS	228				hypothetical protein
NFMMKAFD_01592	CDS	357	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
NFMMKAFD_01593	CDS	1539	eptA	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
NFMMKAFD_01594	CDS	759	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
NFMMKAFD_01595	CDS	1137				hypothetical protein
NFMMKAFD_01596	CDS	264				putative protein
NFMMKAFD_01597	CDS	474	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
NFMMKAFD_01598	CDS	177				hypothetical protein
NFMMKAFD_01599	CDS	1311	proP_2			Proline/betaine transporter
NFMMKAFD_01600	CDS	477				hypothetical protein
NFMMKAFD_01601	CDS	858				hypothetical protein
NFMMKAFD_01602	CDS	327				hypothetical protein
NFMMKAFD_01603	CDS	354	rplT		COG0292	50S ribosomal protein L20
NFMMKAFD_01604	CDS	192				hypothetical protein
NFMMKAFD_01605	CDS	1167				hypothetical protein
NFMMKAFD_01606	CDS	402				Bacteriohemerythrin
NFMMKAFD_01607	CDS	1182	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
NFMMKAFD_01608	CDS	972				hypothetical protein
NFMMKAFD_01609	CDS	1884				hypothetical protein
NFMMKAFD_01610	CDS	636	cynT	4.2.1.1	COG0288	Carbonic anhydrase 1
NFMMKAFD_01611	CDS	696	yccA		COG0670	Modulator of FtsH protease YccA
NFMMKAFD_01612	CDS	372				hypothetical protein
NFMMKAFD_01613	CDS	558	frr		COG0233	Ribosome-recycling factor
NFMMKAFD_01614	CDS	609	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
NFMMKAFD_01615	CDS	423				hypothetical protein
NFMMKAFD_01616	CDS	1023	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
NFMMKAFD_01617	CDS	1371	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
NFMMKAFD_01618	CDS	549	yrdA		COG0663	Protein YrdA
NFMMKAFD_01619	CDS	630	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
NFMMKAFD_01620	CDS	1182	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
NFMMKAFD_01621	CDS	840	argB	2.7.2.8	COG0548	Acetylglutamate kinase
NFMMKAFD_01622	CDS	447	ypeA	2.3.1.-	COG0456	Acetyltransferase YpeA
NFMMKAFD_01623	CDS	1029	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
NFMMKAFD_01624	CDS	132				hypothetical protein
NFMMKAFD_01625	CDS	183				hypothetical protein
NFMMKAFD_01626	CDS	300				hypothetical protein
NFMMKAFD_01627	CDS	270	tsh	3.4.21.-		Temperature-sensitive hemagglutinin tsh autotransporter
NFMMKAFD_01628	CDS	186				hypothetical protein
NFMMKAFD_01629	CDS	231				hypothetical protein
NFMMKAFD_01630	CDS	321				hypothetical protein
NFMMKAFD_01631	CDS	1092	fokIM	2.1.1.72		Modification methylase FokI
NFMMKAFD_01632	CDS	519	infC			Translation initiation factor IF-3
NFMMKAFD_01633	CDS	1809	thrZ	6.1.1.3	COG0441	Threonine--tRNA ligase 2
NFMMKAFD_01634	CDS	804	uppP	3.6.1.27		Undecaprenyl-diphosphatase
NFMMKAFD_01635	CDS	1995				hypothetical protein
NFMMKAFD_01636	CDS	1347	citN		COG2851	Citrate transporter
NFMMKAFD_01637	CDS	324				hypothetical protein
NFMMKAFD_01638	CDS	510				hypothetical protein
NFMMKAFD_01639	CDS	348				hypothetical protein
NFMMKAFD_01640	CDS	1128				hypothetical protein
NFMMKAFD_01641	CDS	1182			COG2256	putative AAA domain-containing protein
NFMMKAFD_01642	CDS	729	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
NFMMKAFD_01643	CDS	1338	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
NFMMKAFD_01644	CDS	1386	fliI	7.1.2.2	COG1157	Flagellum-specific ATP synthase
NFMMKAFD_01645	CDS	573	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
NFMMKAFD_01646	CDS	1335	tig	5.2.1.8	COG0544	Trigger factor
NFMMKAFD_01647	CDS	585	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
NFMMKAFD_01648	CDS	528	def	3.5.1.88	COG0242	Peptide deformylase
NFMMKAFD_01649	CDS	1506	comM		COG0606	Competence protein ComM
NFMMKAFD_01650	CDS	699				hypothetical protein
NFMMKAFD_01651	CDS	1371	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
NFMMKAFD_01652	CDS	567	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
NFMMKAFD_01653	CDS	720				hypothetical protein
NFMMKAFD_01654	CDS	210				hypothetical protein
NFMMKAFD_01655	CDS	1185	apaH	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
NFMMKAFD_01656	CDS	1359				hypothetical protein
NFMMKAFD_01657	CDS	1200				hypothetical protein
NFMMKAFD_01658	CDS	747				hypothetical protein
NFMMKAFD_01659	CDS	411	exbD_3		COG0848	Biopolymer transport protein ExbD
NFMMKAFD_01660	CDS	750	exbB		COG0811	Biopolymer transport protein ExbB
NFMMKAFD_01661	CDS	2268			COG1629	putative TonB-dependent receptor
NFMMKAFD_01662	CDS	852				hypothetical protein
NFMMKAFD_01663	CDS	126				hypothetical protein
NFMMKAFD_01664	CDS	1005	futA1			Iron uptake protein A1
NFMMKAFD_01665	CDS	1617				hypothetical protein
NFMMKAFD_01666	CDS	906	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
NFMMKAFD_01667	CDS	1206		1.5.1.43		Carboxynorspermidine synthase
NFMMKAFD_01668	CDS	363				hypothetical protein
NFMMKAFD_01669	CDS	204				hypothetical protein
NFMMKAFD_01670	CDS	663	sodB	1.15.1.1	COG0605	Superoxide dismutase [Fe]
NFMMKAFD_01671	CDS	183				hypothetical protein
NFMMKAFD_01672	tRNA	75				tRNA-Glu(ttc)
NFMMKAFD_01673	CDS	564	mntP		COG1971	putative manganese efflux pump MntP
NFMMKAFD_01674	CDS	870	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
NFMMKAFD_01675	CDS	885	COQ2	2.5.1.39		4-hydroxybenzoate polyprenyltransferase, mitochondrial
NFMMKAFD_01676	CDS	498				hypothetical protein
NFMMKAFD_01677	CDS	516				hypothetical protein
NFMMKAFD_01678	CDS	963	moaA_2	4.1.99.22	COG2896	GTP 3',8-cyclase
NFMMKAFD_01679	CDS	744	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
NFMMKAFD_01680	CDS	582				hypothetical protein
NFMMKAFD_01681	CDS	426				hypothetical protein
NFMMKAFD_01682	CDS	408				hypothetical protein
NFMMKAFD_01683	CDS	657				hypothetical protein
NFMMKAFD_01684	CDS	201	rpmE		COG0254	50S ribosomal protein L31
NFMMKAFD_01685	CDS	837	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
NFMMKAFD_01686	CDS	684	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
NFMMKAFD_01687	CDS	939				hypothetical protein
NFMMKAFD_01688	CDS	807				hypothetical protein
NFMMKAFD_01689	CDS	1203	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
NFMMKAFD_01690	CDS	1248	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
NFMMKAFD_01691	CDS	339				hypothetical protein
NFMMKAFD_01692	CDS	315	trxA		COG0526	Thioredoxin
NFMMKAFD_01693	CDS	939	trxB	1.8.1.9	COG0492	Thioredoxin reductase
NFMMKAFD_01694	CDS	1782				hypothetical protein
NFMMKAFD_01695	CDS	1944				hypothetical protein
NFMMKAFD_01696	CDS	3495				hypothetical protein
NFMMKAFD_01697	CDS	1287				hypothetical protein
NFMMKAFD_01698	CDS	1287				hypothetical protein
NFMMKAFD_01699	CDS	804				hypothetical protein
NFMMKAFD_01700	CDS	1602				hypothetical protein
NFMMKAFD_01701	CDS	405				hypothetical protein
NFMMKAFD_01702	CDS	291				hypothetical protein
NFMMKAFD_01703	CDS	159				hypothetical protein
NFMMKAFD_01704	CDS	171				hypothetical protein
NFMMKAFD_01705	CDS	228				hypothetical protein
NFMMKAFD_01706	CDS	150				hypothetical protein
NFMMKAFD_01707	CDS	219				hypothetical protein
NFMMKAFD_01708	CDS	132				hypothetical protein
NFMMKAFD_01709	CDS	144				hypothetical protein
NFMMKAFD_01710	CDS	117				hypothetical protein
NFMMKAFD_01711	CDS	195				hypothetical protein
NFMMKAFD_01712	CDS	231				hypothetical protein
NFMMKAFD_01713	CDS	261				hypothetical protein
NFMMKAFD_01714	CDS	600	xerH_2			Tyrosine recombinase XerH
NFMMKAFD_01715	CDS	351				hypothetical protein
NFMMKAFD_01716	CDS	108				hypothetical protein
NFMMKAFD_01717	tRNA	77				tRNA-Arg(gcg)
NFMMKAFD_01718	CDS	768				hypothetical protein
NFMMKAFD_01719	CDS	1122	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
NFMMKAFD_01720	CDS	1401				hypothetical protein
NFMMKAFD_01721	CDS	1056	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
NFMMKAFD_01722	CDS	1572				hypothetical protein
NFMMKAFD_01723	CDS	1251	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
NFMMKAFD_01724	CDS	1617	ftsH_3	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
NFMMKAFD_01725	CDS	417				hypothetical protein
NFMMKAFD_01726	CDS	519				hypothetical protein
NFMMKAFD_01727	CDS	513				hypothetical protein
NFMMKAFD_01728	CDS	1869	rpoD		COG0568	RNA polymerase sigma factor RpoD
NFMMKAFD_01729	CDS	882	cysL		COG0583	HTH-type transcriptional regulator CysL
NFMMKAFD_01730	CDS	1098				hypothetical protein
NFMMKAFD_01731	CDS	573				hypothetical protein
NFMMKAFD_01732	CDS	567	rsmG	2.1.1.170		Ribosomal RNA small subunit methyltransferase G
NFMMKAFD_01733	CDS	561	ribA	3.5.4.25	COG0807	GTP cyclohydrolase-2
NFMMKAFD_01734	CDS	984	hemB	4.2.1.24		Delta-aminolevulinic acid dehydratase
NFMMKAFD_01735	CDS	921	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase, anabolic
NFMMKAFD_01736	CDS	492				hypothetical protein
NFMMKAFD_01737	CDS	1356	hemN	1.3.98.3		Oxygen-independent coproporphyrinogen III oxidase
NFMMKAFD_01738	CDS	1266	lutA_2			Lactate utilization protein A
NFMMKAFD_01739	CDS	759				hypothetical protein
NFMMKAFD_01740	CDS	207				hypothetical protein
NFMMKAFD_01741	CDS	615				hypothetical protein
NFMMKAFD_01742	CDS	1152	hipO_2	3.5.1.32	COG1473	Hippurate hydrolase
NFMMKAFD_01743	CDS	741				hypothetical protein
NFMMKAFD_01744	CDS	1119				hypothetical protein
NFMMKAFD_01745	CDS	840	glnH		COG0834	ABC transporter glutamine-binding protein GlnH
NFMMKAFD_01746	CDS	1248	proP_3			Proline/betaine transporter
NFMMKAFD_01747	CDS	1269	pepD	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
NFMMKAFD_01748	CDS	528				hypothetical protein
NFMMKAFD_01749	CDS	174				hypothetical protein
NFMMKAFD_01750	CDS	579	fapR			Transcription factor FapR
NFMMKAFD_01751	CDS	876	cmoB	2.5.1.-	COG0500	tRNA U34 carboxymethyltransferase
NFMMKAFD_01752	CDS	1725	hxuB		COG2831	Heme/hemopexin transporter protein HuxB
NFMMKAFD_01753	CDS	324				hypothetical protein
NFMMKAFD_01754	CDS	393				hypothetical protein
NFMMKAFD_01755	CDS	303				hypothetical protein
NFMMKAFD_01756	CDS	243				hypothetical protein
NFMMKAFD_01757	CDS	1992				hypothetical protein
NFMMKAFD_01758	CDS	375	ybgC	3.1.2.-	COG0824	Acyl-CoA thioesterase YbgC
NFMMKAFD_01759	CDS	1191				hypothetical protein
NFMMKAFD_01760	CDS	609				hypothetical protein
NFMMKAFD_01761	CDS	480				hypothetical protein
NFMMKAFD_01762	CDS	135	rpmH		COG0230	50S ribosomal protein L34
NFMMKAFD_01763	CDS	327	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
NFMMKAFD_01764	CDS	372	yidD			Putative membrane protein insertion efficiency factor
NFMMKAFD_01765	CDS	1593	yidC			Membrane protein insertase YidC
NFMMKAFD_01766	CDS	819				hypothetical protein
NFMMKAFD_01767	CDS	1329	mnmE	3.6.5.-	COG0486	tRNA modification GTPase MnmE
NFMMKAFD_01768	CDS	2187	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
NFMMKAFD_01769	CDS	771	djlA			Co-chaperone protein DjlA
NFMMKAFD_01770	CDS	1533	purH		COG0138	Bifunctional purine biosynthesis protein PurH
NFMMKAFD_01771	CDS	465				hypothetical protein
NFMMKAFD_01772	CDS	534				hypothetical protein
NFMMKAFD_01773	CDS	120				hypothetical protein
